N EXPEDIENTE,FECHA,HORA,DATE,HORA INTERVALO,CALLE 1,AUX-CALLE 1,CALLE 2,AUX-CALLE 2,NUMERO,CRUCE LABEL,URI-CRUCE,DISTRITO,URI-DISTRITO-Wikidata,URI-DISTRITO,TIPO ACCIDENTE,URI-TIPO ACCIDENTE,ESTADO METEREOLÓGICO,TIPO VEHÍCULO,URI-TIPO VEHÍCULO,TIPO PERSONA,URI-TIPO PERSONA,RANGO DE EDAD,SEXO,URI-SEXO,URI-PERSONA,LESIVIDAD,PERSONA LABEL
2020S001751,24/01/2020,14:15,2020-01-24T14:15:00Z,14:00-14:59,"AUTOV. M-30, TUNEL  17XC04","autov-m-30,-tunel--17xc04",,,,"AUTOV.M-30,TUNEL17XC04","autov-m-30,-tunel--17xc04",Latina,https://www.wikidata.org/wiki/Q794954,latina,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Conductor,conductor,45-49,Hombre,hombre,hombre%45-49%14,14,Hombre entre 45 y 49 años
2020S001751,24/01/2020,14:15,2020-01-24T14:15:00Z,14:00-14:59,"AUTOV. M-30, TUNEL  17XC04","autov-m-30,-tunel--17xc04",,,,"AUTOV.M-30,TUNEL17XC04","autov-m-30,-tunel--17xc04",Latina,https://www.wikidata.org/wiki/Q794954,latina,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Conductor,conductor,MAYOR 74,Hombre,hombre,hombre%MAYOR74%14,14,Hombre mayor de 74 años
2020S001751,24/01/2020,14:15,2020-01-24T14:15:00Z,14:00-14:59,"AUTOV. M-30, TUNEL  17XC04","autov-m-30,-tunel--17xc04",,,,"AUTOV.M-30,TUNEL17XC04","autov-m-30,-tunel--17xc04",Latina,https://www.wikidata.org/wiki/Q794954,latina,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Conductor,conductor,45-49,Mujer,mujer,mujer%45-49%14,14,Mujer entre 45 y 49 años
2020S001751,24/01/2020,14:15,2020-01-24T14:15:00Z,14:00-14:59,"AUTOV. M-30, TUNEL  17XC04","autov-m-30,-tunel--17xc04",,,,"AUTOV.M-30,TUNEL17XC04","autov-m-30,-tunel--17xc04",Latina,https://www.wikidata.org/wiki/Q794954,latina,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Conductor,conductor,35-39,Hombre,hombre,hombre%35-39%14,14,Hombre entre 35 y 39 años
2020S001751,24/01/2020,14:15,2020-01-24T14:15:00Z,14:00-14:59,"AUTOV. M-30, TUNEL  17XC04","autov-m-30,-tunel--17xc04",,,,"AUTOV.M-30,TUNEL17XC04","autov-m-30,-tunel--17xc04",Latina,https://www.wikidata.org/wiki/Q794954,latina,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Conductor,conductor,45-49,Mujer,mujer,mujer%45-49%7,7,Mujer entre 45 y 49 años
2020S001751,24/01/2020,14:15,2020-01-24T14:15:00Z,14:00-14:59,"AUTOV. M-30, TUNEL  17XC04","autov-m-30,-tunel--17xc04",,,,"AUTOV.M-30,TUNEL17XC04","autov-m-30,-tunel--17xc04",Latina,https://www.wikidata.org/wiki/Q794954,latina,Colisión múltiple,colisión-múltiple,Despejado,Turismo,turismo,Conductor,conductor,45-49,Hombre,hombre,hombre%45-49%14,14,Hombre entre 45 y 49 años
2020S001738,24/01/2020,14:15,2020-01-24T14:15:00Z,14:00-14:59,CALL. VICTOR ANDRES BELAUNDE,call-victor-andres-belaunde,CALL. ORURO,call-oruro,,CALL.VICTORANDRESBELAUNDE-CALL.ORURO,call-victor-andres-belaunde%call-oruro,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Atropello a persona,atropello-a-persona,Despejado,Turismo,turismo,Conductor,conductor,MAYOR 74,Mujer,mujer,mujer%MAYOR74%14,14,Mujer entre MAYOR 74 años
2020S001738,24/01/2020,14:15,2020-01-24T14:15:00Z,14:00-14:59,CALL. VICTOR ANDRES BELAUNDE,call-victor-andres-belaunde,CALL. ORURO,call-oruro,,CALL.VICTORANDRESBELAUNDE-CALL.ORURO,call-victor-andres-belaunde%call-oruro,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Atropello a persona,atropello-a-persona,Despejado,Turismo,turismo,Peatón,peaton,35-39,Mujer,mujer,mujer%35-39%3,3,Mujer entre 35 y 39 años
2020S001822,24/01/2020,14:00,2020-01-24T14:00:00Z,14:00-14:59,RAMAL ACCESO A CALZADA 2ª M-30 DESDE A-3,ramal-acceso-a-calzada-2ª-m-30-desde-a-3,,,,RAMALACCESOACALZADA2ªM-30DESDEA-3,ramal-acceso-a-calzada-2ª-m-30-desde-a-3,Moratalaz,https://www.wikidata.org/wiki/Q2076109,moratalaz,Colisión múltiple,colisión-múltiple,Lluvia débil,Turismo,turismo,Conductor,conductor,45-49,Hombre,hombre,hombre%45-49%7,7,Hombre entre 45 y 49 años
2020S001822,24/01/2020,14:00,2020-01-24T14:00:00Z,14:00-14:59,RAMAL ACCESO A CALZADA 2ª M-30 DESDE A-3,ramal-acceso-a-calzada-2ª-m-30-desde-a-3,,,,RAMALACCESOACALZADA2ªM-30DESDEA-3,ramal-acceso-a-calzada-2ª-m-30-desde-a-3,Moratalaz,https://www.wikidata.org/wiki/Q2076109,moratalaz,Colisión múltiple,colisión-múltiple,Lluvia débil,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,hombre%50-54%14,14,Hombre entre 50 y 54 años
2020S001822,24/01/2020,14:00,2020-01-24T14:00:00Z,14:00-14:59,RAMAL ACCESO A CALZADA 2ª M-30 DESDE A-3,ramal-acceso-a-calzada-2ª-m-30-desde-a-3,,,,RAMALACCESOACALZADA2ªM-30DESDEA-3,ramal-acceso-a-calzada-2ª-m-30-desde-a-3,Moratalaz,https://www.wikidata.org/wiki/Q2076109,moratalaz,Colisión múltiple,colisión-múltiple,Lluvia débil,Turismo,turismo,Conductor,conductor,50-54,Mujer,mujer,mujer%50-54%14,14,Mujer entre 50 y 54 años
2020S001822,24/01/2020,14:00,2020-01-24T14:00:00Z,14:00-14:59,RAMAL ACCESO A CALZADA 2ª M-30 DESDE A-3,ramal-acceso-a-calzada-2ª-m-30-desde-a-3,,,,RAMALACCESOACALZADA2ªM-30DESDEA-3,ramal-acceso-a-calzada-2ª-m-30-desde-a-3,Moratalaz,https://www.wikidata.org/wiki/Q2076109,moratalaz,Colisión múltiple,colisión-múltiple,Lluvia débil,Turismo,turismo,Conductor,conductor,21-24,Mujer,mujer,mujer%21-24%14,14,Mujer entre 21 y 24 años
2020S001733,24/01/2020,13:15,2020-01-24T13:15:00Z,13:00-13:59,CALL. SAGASTA,call-sagasta,,,3,CALL. SAGASTA  - 3,call-sagasta%3,Chamberí,https://www.wikidata.org/wiki/Q1763370,chamberi,Caída,caída,,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,30-34,Mujer,mujer,mujer%30-34,,Mujer entre 30 y 34 años
2020S001734,24/01/2020,12:50,2020-01-24T12:50:00Z,12:00-12:59,CALL. VELAZQUEZ,call-velazquez,,,38,CALL. VELAZQUEZ  - 38,call-velazquez%38,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión lateral,colisión-lateral,Nublado,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44,,Hombre entre 40 y 44 años
2020S001734,24/01/2020,12:50,2020-01-24T12:50:00Z,12:00-12:59,CALL. VELAZQUEZ,call-velazquez,,,38,CALL. VELAZQUEZ  - 38,call-velazquez%38,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión lateral,colisión-lateral,Nublado,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,35-39,Hombre,hombre,hombre%35-39,,Hombre entre 35 y 39 años
2020S001888,24/01/2020,12:45,2020-01-24T12:45:00Z,12:00-12:59,CALL. VALCARLOS,call-valcarlos,PASEO. SAN MILLAN DE LA COGOLLA,paseo-san-millan-de-la-cogolla,,CALL.VALCARLOS-PASEO.SANMILLANDELACOGOLLA,call-valcarlos%paseo-san-millan-de-la-cogolla,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39%7,7,Mujer entre 35 y 39 años
2020S001888,24/01/2020,12:45,2020-01-24T12:45:00Z,12:00-12:59,CALL. VALCARLOS,call-valcarlos,PASEO. SAN MILLAN DE LA COGOLLA,paseo-san-millan-de-la-cogolla,,CALL.VALCARLOS-PASEO.SANMILLANDELACOGOLLA,call-valcarlos%paseo-san-millan-de-la-cogolla,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Camión rígido,camion-rigido,Conductor,conductor,50-54,Hombre,hombre,hombre%50-54%14,14,Hombre entre 50 y 54 años
2020S002529,24/01/2020,12:35,2020-01-24T12:35:00Z,12:00-12:59,CALL. ISIDRA JIMENEZ,call-isidra-jimenez,,,61,CALL. ISIDRA JIMENEZ  - 61,call-isidra-jimenez%61,Usera,https://www.wikidata.org/wiki/Q953368,usera,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,,Camión rígido,camion-rigido,Conductor,conductor,45-49,Hombre,hombre,hombre%45-49,,Hombre entre 45 y 49 años
2020S002529,24/01/2020,12:35,2020-01-24T12:35:00Z,12:00-12:59,CALL. ISIDRA JIMENEZ,call-isidra-jimenez,,,61,CALL. ISIDRA JIMENEZ  - 61,call-isidra-jimenez%61,Usera,https://www.wikidata.org/wiki/Q953368,usera,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,,Turismo,turismo,Conductor,conductor,,,,,,
2020S001801,24/01/2020,12:00,2020-01-24T12:00:00Z,12:00-12:59,CALL. ORENSE,call-orense,,,30,CALL. ORENSE  - 30,call-orense%30,Tetuán,https://www.wikidata.org/wiki/Q1773540,tetuan,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Lluvia débil,Furgoneta,furgoneta,Conductor,conductor,50-54,Hombre,hombre,hombre%50-54,,Hombre entre 50 y 54 años
2020S001732,24/01/2020,11:40,2020-01-24T11:40:00Z,11:00-11:59,AVDA. PABLO NERUDA,avda-pablo-neruda,,,78,AVDA. PABLO NERUDA  - 78,avda-pablo-neruda%78,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,puente-de-vallecas,Colisión fronto-lateral,colisión-fronto-lateral,Nublado,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39,,Mujer entre 35 y 39 años
2020S001732,24/01/2020,11:40,2020-01-24T11:40:00Z,11:00-11:59,AVDA. PABLO NERUDA,avda-pablo-neruda,,,78,AVDA. PABLO NERUDA  - 78,avda-pablo-neruda%78,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,puente-de-vallecas,Colisión fronto-lateral,colisión-fronto-lateral,Nublado,Turismo,turismo,Conductor,conductor,65-69,Hombre,hombre,hombre%65-69,,Hombre entre 65 y 69 años
2020S001736,24/01/2020,11:25,2020-01-24T11:25:00Z,11:00-11:59,PLAZA. COLON,plaza-colon,,,1,PLAZA. COLON  - 1,plaza-colon%1,Centro,https://www.wikidata.org/wiki/Q1763376,centro,Caída,caída,Lluvia débil,Turismo,turismo,Conductor,conductor,65-69,Hombre,hombre,hombre%65-69%14,14,Hombre entre 65 y 69 años
2020S001736,24/01/2020,11:25,2020-01-24T11:25:00Z,11:00-11:59,PLAZA. COLON,plaza-colon,,,1,PLAZA. COLON  - 1,plaza-colon%1,Centro,https://www.wikidata.org/wiki/Q1763376,centro,Caída,caída,Lluvia débil,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,30-34,Mujer,mujer,mujer%30-34%6,6,Mujer entre 30 y 34 años
2020S001821,24/01/2020,11:25,2020-01-24T11:25:00Z,11:00-11:59,CALL. SANTA SABINA,call-santa-sabina,,,8,CALL. SANTA SABINA  - 8,call-santa-sabina%8,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,MAYOR 74,Mujer,mujer,mujer%MAYOR74%14,14,Mujer entre MAYOR 74 años
2020S001821,24/01/2020,11:25,2020-01-24T11:25:00Z,11:00-11:59,CALL. SANTA SABINA,call-santa-sabina,,,8,CALL. SANTA SABINA  - 8,call-santa-sabina%8,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,hombre%55-59%14,14,Hombre entre 55 y 59 años
2020S001821,24/01/2020,11:25,2020-01-24T11:25:00Z,11:00-11:59,CALL. SANTA SABINA,call-santa-sabina,,,8,CALL. SANTA SABINA  - 8,call-santa-sabina%8,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Pasajero,pasajero,40-44,Hombre,hombre,hombre%40-44%14,14,Hombre entre 40 y 44 años
2020S001728,24/01/2020,11:24,2020-01-24T11:24:00Z,11:00-11:59,CALL. BRAVO MURILLO,call-bravo-murillo,CALL. FULGENCIO DE MIGUEL,call-fulgencio-de-miguel,,CALL.BRAVOMURILLO-CALL.FULGENCIODEMIGUEL,call-bravo-murillo%call-fulgencio-de-miguel,Tetuán,https://www.wikidata.org/wiki/Q1773540,tetuan,Caída,caída,Lluvia débil,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,hombre%50-54%14,14,Hombre entre 50 y 54 años
2020S001728,24/01/2020,11:24,2020-01-24T11:24:00Z,11:00-11:59,CALL. BRAVO MURILLO,call-bravo-murillo,CALL. FULGENCIO DE MIGUEL,call-fulgencio-de-miguel,,CALL.BRAVOMURILLO-CALL.FULGENCIODEMIGUEL,call-bravo-murillo%call-fulgencio-de-miguel,Tetuán,https://www.wikidata.org/wiki/Q1773540,tetuan,Caída,caída,Lluvia débil,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44%6,6,Hombre entre 40 y 44 años
2020S001816,24/01/2020,11:15,2020-01-24T11:15:00Z,11:00-11:59,CALL. SERRANO,call-serrano,,,199,CALL. SERRANO  - 199,call-serrano%199,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Lluvia débil,Turismo,turismo,Conductor,conductor,45-49,Mujer,mujer,mujer%45-49,,Mujer entre 45 y 49 años
2020S001816,24/01/2020,11:15,2020-01-24T11:15:00Z,11:00-11:59,CALL. SERRANO,call-serrano,,,199,CALL. SERRANO  - 199,call-serrano%199,Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Lluvia débil,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34,,Hombre entre 30 y 34 años
2020S001730,24/01/2020,11:05,2020-01-24T11:05:00Z,11:00-11:59,CALL. JULIAN CAMARILLO,call-julian-camarillo,,,4A,CALL. JULIAN CAMARILLO  - 4A,call-julian-camarillo%4A,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Alcance,alcance,Lluvia débil,Turismo,turismo,Conductor,conductor,35-39,Mujer,mujer,mujer%35-39%14,14,Mujer entre 35 y 39 años
2020S001730,24/01/2020,11:05,2020-01-24T11:05:00Z,11:00-11:59,CALL. JULIAN CAMARILLO,call-julian-camarillo,,,4A,CALL. JULIAN CAMARILLO  - 4A,call-julian-camarillo%4A,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Alcance,alcance,Lluvia débil,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,hombre%50-54%2,2,Hombre entre 50 y 54 años
2020S001726,24/01/2020,11:00,2020-01-24T11:00:00Z,11:00-11:59,CALL. JULIO,call-julio,CALL. OCTUBRE,call-octubre,,CALL.JULIO-CALL.OCTUBRE,call-julio%call-octubre,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,55-59,Mujer,mujer,mujer%55-59%6,6,Mujer entre 55 y 59 años
2020S001726,24/01/2020,11:00,2020-01-24T11:00:00Z,11:00-11:59,CALL. JULIO,call-julio,CALL. OCTUBRE,call-octubre,,CALL.JULIO-CALL.OCTUBRE,call-julio%call-octubre,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Pasajero,pasajero,55-59,Hombre,hombre,hombre%55-59%14,14,Hombre entre 55 y 59 años
2020S001726,24/01/2020,11:00,2020-01-24T11:00:00Z,11:00-11:59,CALL. JULIO,call-julio,CALL. OCTUBRE,call-octubre,,CALL.JULIO-CALL.OCTUBRE,call-julio%call-octubre,San Blas,https://www.wikidata.org/wiki/Q2001937,san-blas-canillejas,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,hombre%55-59%14,14,Hombre entre 55 y 59 años
2020S001806,24/01/2020,11:00,2020-01-24T11:00:00Z,11:00-11:59,CTRA. VILLAVERDE A VALLECAS,ctra-villaverde-a-vallecas,CMNO. POZO DEL TIO RAIMUNDO,cmno-pozo-del-tio-raimundo,,CTRA.VILLAVERDEAVALLECAS-CMNO.POZODELTIORAIMUNDO,ctra-villaverde-a-vallecas%cmno-pozo-del-tio-raimundo,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,villa-de-vallecas,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34%14,14,Hombre entre 30 y 34 años
2020S001806,24/01/2020,11:00,2020-01-24T11:00:00Z,11:00-11:59,CTRA. VILLAVERDE A VALLECAS,ctra-villaverde-a-vallecas,CMNO. POZO DEL TIO RAIMUNDO,cmno-pozo-del-tio-raimundo,,CTRA.VILLAVERDEAVALLECAS-CMNO.POZODELTIORAIMUNDO,ctra-villaverde-a-vallecas%cmno-pozo-del-tio-raimundo,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,villa-de-vallecas,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Tractocamión,tractocamion,Conductor,conductor,55-59,Hombre,hombre,hombre%55-59%14,14,Hombre entre 55 y 59 años
2020S001720,24/01/2020,10:00,2020-01-24T10:00:00Z,10:00-10:59,"AUTOV. M-30, +03145E","autov-m-30,-+03145e",,,,"AUTOV.M-30,+03145E","autov-m-30,-+03145e",Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Lluvia débil,Cuadriciclo no ligero,cuadriciclo-no-ligero,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34%1,1,Hombre entre 30 y 34 años
2020S001720,24/01/2020,10:00,2020-01-24T10:00:00Z,10:00-10:59,"AUTOV. M-30, +03145E","autov-m-30,-+03145e",,,,"AUTOV.M-30,+03145E","autov-m-30,-+03145e",Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,fuencarral-el-pardo,Choque contra obstáculo fijo,choque-contra-obstáculo-fijo,Lluvia débil,Furgoneta,furgoneta,Conductor,conductor,,,,,,
2020S001973,24/01/2020,10:00,2020-01-24T10:00:00Z,10:00-10:59,AVDA. ANDES,avda-andes,,,31,AVDA. ANDES  - 31,avda-andes%31,Hortaleza,https://www.wikidata.org/wiki/Q1928529,hortaleza,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,21-24,Hombre,hombre,hombre%21-24%14,14,Hombre entre 21 y 24 años
2020S001973,24/01/2020,10:00,2020-01-24T10:00:00Z,10:00-10:59,AVDA. ANDES,avda-andes,,,31,AVDA. ANDES  - 31,avda-andes%31,Hortaleza,https://www.wikidata.org/wiki/Q1928529,hortaleza,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,VMU eléctrico,vmu-electrico,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44%7,7,Hombre entre 40 y 44 años
2020S001814,24/01/2020,9:55,2020-01-24T09:55:00Z,09:00-09:59,CALL. LEON GIL DE PALACIO,call-leon-gil-de-palacio,AVDA. CIUDAD DE BARCELONA,avda-ciudad-de-barcelona,,CALL.LEONGILDEPALACIO-AVDA.CIUDADDEBARCELONA,call-leon-gil-de-palacio%avda-ciudad-de-barcelona,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Otro,otro,Lluvia débil,Camión rígido,camion-rigido,Conductor,conductor,45-49,Hombre,hombre,hombre%45-49,,Hombre entre 45 y 49 años
2020S001729,24/01/2020,9:50,2020-01-24T09:50:00Z,09:00-09:59,CALL. PIÑUECAR,call-piñuecar,CALL. BASCUÑUELOS,call-bascuñuelos,,CALL.PIÑUECAR-CALL.BASCUÑUELOS,call-piñuecar%call-bascuñuelos,Villaverde,https://www.wikidata.org/wiki/Q919536,villaverde,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44%14,14,Hombre entre 40 y 44 años
2020S001729,24/01/2020,9:50,2020-01-24T09:50:00Z,09:00-09:59,CALL. PIÑUECAR,call-piñuecar,CALL. BASCUÑUELOS,call-bascuñuelos,,CALL.PIÑUECAR-CALL.BASCUÑUELOS,call-piñuecar%call-bascuñuelos,Villaverde,https://www.wikidata.org/wiki/Q919536,villaverde,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,30-34,Hombre,hombre,hombre%30-34%7,7,Hombre entre 30 y 34 años
2020S001729,24/01/2020,9:50,2020-01-24T09:50:00Z,09:00-09:59,CALL. PIÑUECAR,call-piñuecar,CALL. BASCUÑUELOS,call-bascuñuelos,,CALL.PIÑUECAR-CALL.BASCUÑUELOS,call-piñuecar%call-bascuñuelos,Villaverde,https://www.wikidata.org/wiki/Q919536,villaverde,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Furgoneta,furgoneta,Conductor,conductor,,,,,,
2020S001725,24/01/2020,9:50,2020-01-24T09:50:00Z,09:00-09:59,CALL. ZURBANO,call-zurbano,,,83,CALL. ZURBANO  - 83,call-zurbano%83,Chamberí,https://www.wikidata.org/wiki/Q1763370,chamberi,Colisión lateral,colisión-lateral,Lluvia débil,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,35-39,Hombre,hombre,hombre%35-39%7,7,Hombre entre 35 y 39 años
2020S001725,24/01/2020,9:50,2020-01-24T09:50:00Z,09:00-09:59,CALL. ZURBANO,call-zurbano,,,83,CALL. ZURBANO  - 83,call-zurbano%83,Chamberí,https://www.wikidata.org/wiki/Q1763370,chamberi,Colisión lateral,colisión-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,50-54,Hombre,hombre,hombre%50-54%14,14,Hombre entre 50 y 54 años
2020S001963,24/01/2020,9:45,2020-01-24T09:45:00Z,09:00-09:59,AVDA. CIUDAD DE BARCELONA,avda-ciudad-de-barcelona,CALL. ALFONSO XII,call-alfonso-xii,,AVDA.CIUDADDEBARCELONA-CALL.ALFONSOXII,avda-ciudad-de-barcelona%call-alfonso-xii,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44,,Hombre entre 40 y 44 años
2020S001963,24/01/2020,9:45,2020-01-24T09:45:00Z,09:00-09:59,AVDA. CIUDAD DE BARCELONA,avda-ciudad-de-barcelona,CALL. ALFONSO XII,call-alfonso-xii,,AVDA.CIUDADDEBARCELONA-CALL.ALFONSOXII,avda-ciudad-de-barcelona%call-alfonso-xii,Retiro,https://www.wikidata.org/wiki/Q2002296,retiro,Colisión fronto-lateral,colisión-fronto-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44,,Hombre entre 40 y 44 años
2020S001731,24/01/2020,9:40,2020-01-24T09:40:00Z,09:00-09:59,"AUTOV. M-30, KM 31,700 CALZADA 1","autov-m-30,-km-31,700-calzada-1",,,,"AUTOV.M-30,KM31,700CALZADA1","autov-m-30,-km-31,700-calzada-1",Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión lateral,colisión-lateral,Lluvia débil,Furgoneta,furgoneta,Conductor,conductor,55-59,Hombre,hombre,hombre%55-59,,Hombre entre 55 y 59 años
2020S001731,24/01/2020,9:40,2020-01-24T09:40:00Z,09:00-09:59,"AUTOV. M-30, KM 31,700 CALZADA 1","autov-m-30,-km-31,700-calzada-1",,,,"AUTOV.M-30,KM31,700CALZADA1","autov-m-30,-km-31,700-calzada-1",Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión lateral,colisión-lateral,Lluvia débil,Furgoneta,furgoneta,Pasajero,pasajero,50-54,Hombre,hombre,hombre%50-54,,Hombre entre 50 y 54 años
2020S001731,24/01/2020,9:40,2020-01-24T09:40:00Z,09:00-09:59,"AUTOV. M-30, KM 31,700 CALZADA 1","autov-m-30,-km-31,700-calzada-1",,,,"AUTOV.M-30,KM31,700CALZADA1","autov-m-30,-km-31,700-calzada-1",Chamartín,https://www.wikidata.org/wiki/Q1766348,chamartin,Colisión lateral,colisión-lateral,Lluvia débil,Turismo,turismo,Conductor,conductor,40-44,Hombre,hombre,hombre%40-44,,Hombre entre 40 y 44 años
2020S001737,24/01/2020,9:00,2020-01-24T09:00:00Z,09:00-09:59,AVDA. BRUSELAS,avda-bruselas,PLAZA. VENECIA,plaza-venecia,,AVDA.BRUSELAS-PLAZA.VENECIA,avda-bruselas%plaza-venecia,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión frontal,colisión-frontal,Lluvia débil,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,25-29,Mujer,mujer,mujer%25-29%7,7,Mujer entre 25 y 29 años
2020S001737,24/01/2020,9:00,2020-01-24T09:00:00Z,09:00-09:59,AVDA. BRUSELAS,avda-bruselas,PLAZA. VENECIA,plaza-venecia,,AVDA.BRUSELAS-PLAZA.VENECIA,avda-bruselas%plaza-venecia,Salamanca,https://www.wikidata.org/wiki/Q1773521,salamanca,Colisión frontal,colisión-frontal,Lluvia débil,Turismo,turismo,Conductor,conductor,55-59,Hombre,hombre,hombre%55-59%14,14,Hombre entre 55 y 59 años
2020S001978,24/01/2020,8:50,2020-01-24T08:50:00Z,08:00-08:59,AVDA. INGENIERO EMILIO HERRERA,avda-ingeniero-emilio-herrera,CALL. PINTOR LUCIO MUÑOZ,call-pintor-lucio-muñoz,,AVDA.INGENIEROEMILIOHERRERA-CALL.PINTORLUCIOMUÑOZ,avda-ingeniero-emilio-herrera%call-pintor-lucio-muñoz,Hortaleza,https://www.wikidata.org/wiki/Q1928529,hortaleza,Caída,caída,Lluvia débil,Motocicleta hasta 125cc,motocicleta-hasta-125cc,Conductor,conductor,50-54,Hombre,hombre,hombre%50-54%2,2,Hombre entre 50 y 54 años
