COD_VIA,VIA_CLASE,VIA_PAR,VIA_NOMBRE,VIA_NOMBRE_ACENTOS,DISTRITO
25600,CALLE,DE LOS,ALFAREROS,ALFAREROS,20
25650,CALLE,DE,ALFARNATE,ALFARNATE,13
25700,CALLE,DE,ALFARO,ALFARO,11
26000,CALLE,DEL,ALFEREZ JUAN USERA,ALFÉREZ JUAN USERA,11
26300,CALLE,DE,ALFONSO CEA,ALFONSO CEA,10
26400,CALLE,DE,ALFONSO FERNANDEZ,ALFONSO FERNÁNDEZ,11
26500,CALLE,DE,ALFONSO FERNANDEZ CLAUSELLS,ALFONSO FERNÁNDEZ CLAUSELLS,9
26600,CALLE,DE,ALFONSO GOMEZ,ALFONSO GÓMEZ,20
26700,CALLE,DE,ALFONSO MARTINEZ CONDE,ALFONSO MARTÍNEZ CONDE,11
2011,CALLE,DE,ALFONSO PASO,ALFONSO PASO,15
26960,AVENIDA,DE,ALFONSO PEÑA BOEUF,ALFONSO PEÑA BOEUF,20
26990,CALLE,DE,ALFONSO RODRIGUEZ CASTELAO,ALFONSO RODRÍGUEZ CASTELAO,8
27010,CALLE,DE,ALFONSO RODRIGUEZ SANTAMARIA,ALFONSO RODRÍGUEZ SANTAMARÍA,5
27200,CALLE,DE,ALFONSO VI,ALFONSO VI,1
300900,CALLE,DE,ALFONSO VIII,ALFONSO VIII,5
27300,CALLE,DE,ALFONSO X,ALFONSO X,7
27400,CALLE,DE,ALFONSO XI,ALFONSO XI,3
27500,CALLE,DE,ALFONSO XII,ALFONSO XII,3
27700,AVENIDA,DE,ALFONSO XIII,ALFONSO XIII,5
27700,AVENIDA,DE,ALFONSO XIII,ALFONSO XIII,5
27700,AVENIDA,DE,ALFONSO XIII,ALFONSO XIII,5
27600,CALLE,DE,ALFONSO XIII,ALFONSO XIII,13
27800,CALLE,DE,ALFREDO ALEIX,ALFREDO ALEIX,11
27900,TRAVESÍA,DE,ALFREDO ALEIX,ALFREDO ALEIX,11
953,CALLE,DE,ALFREDO BRAÑAS,ALFREDO BRAÑAS,14
28000,CALLE,DE,ALFREDO CASTRO CAMBA,ALFREDO CASTRO CAMBA,13
31004594,CALLE,DE,ALFREDO DI STEFANO,ALFREDO DI STÉFANO,16
28025,PLAZA,DE,ALFREDO MAHOU,ALFREDO MAHOU,4
28050,CALLE,DE,ALFREDO MARQUERIE,ALFREDO MARQUERÍE,8
28100,CALLE,DE,ALGABA,ALGABA,11
28360,CALLE,DEL,ALGARROBO,ALGARROBO,8
28400,CALLE,DE,ALGECIRAS,ALGECIRAS,1
28500,CALLE,DE,ALGEMESI,ALGEMESÍ,21
28500,CALLE,DE,ALGEMESI,ALGEMESÍ,21
28600,TRAVESÍA,DE,ALGEMESI,ALGEMESÍ,21
28650,CALLE,DE,ALGENIB,ALGENIB,9
28700,CALLE,DE,ALGETE,ALGETE,2
28700,CALLE,DE,ALGETE,ALGETE,2
28800,CALLE,DEL,ALGODON,ALGODÓN,20
28900,CALLE,DE LOS,ALGODONALES,ALGODONALES,6
29000,CALLE,DE,ALGODRE,ALGODRE,11
29000,CALLE,DE,ALGODRE,ALGODRE,11
29300,CALLE,DE,ALGORTA,ALGORTA,11
29500,CALLEJÓN,DEL,ALGUACIL,ALGUACIL,13
1790,GLORIETA,DE,ALHABIA,ALHABIA,21
1790,GLORIETA,DE,ALHABIA,ALHABIA,21
1909,PLAZA,DE,ALHAMA DE ALMERIA,ALHAMA DE ALMERÍA,16
29650,CALLE,DE LA,ALHAMBRA,ALHAMBRA,10
29650,CALLE,DE LA,ALHAMBRA,ALHAMBRA,10
1155,CALLE,DE,ALHAURIN,ALHAURÍN,21
29800,AVENIDA,DE LOS,ALHELIES,ALHELÍES,5
24450,CALLE,DE,ALHENA,ALHENA,9
29830,CALLE,DE LA,ALHONDIGA,ALHÓNDIGA,21
29850,CALLE,DE,ALIAGA,ALIAGA,20
998,CALLE,DE LA,ALIANZA,ALIANZA,17
29900,CALLE,DE,ALICANTE,ALICANTE,2
30000,CALLE,DE,ALICIA BAENA,ALICIA BAENA,8
1907,CALLE,DE,ALICUN,ALICÚN,16
30200,CALLE,DEL,ALIGUSTRE,ALIGUSTRE,6
30300,CALLE,DE,ALISEDA,ALISEDA,11
30350,CALLE,DE LOS,ALISIOS,ALISIOS,21
30400,CALLE,DE,ALJARAFE,ALJARAFE,13
1719,CALLE,DE,ALLAMANDA,ALLAMANDA,11
30600,CALLE,DE,ALLARIZ,ALLARIZ,11
30700,CALLE,DE,ALLENDE,ALLENDE,10
30800,CALLE,DE,ALLENDESALAZAR,ALLENDESALAZAR,15
31000,PLAZA,DE,ALLOZ,ALLOZ,11
31300,CALLE,DE,ALMADEN,ALMADÉN,1
31400,CALLE,DE,ALMAGRO,ALMAGRO,7
31500,CALLE,DEL,ALMANAQUE,ALMANAQUE,20
31600,CALLE,DE,ALMANSA,ALMANSA,6
31600,CALLE,DE,ALMANSA,ALMANSA,9
905063,TRAVESÍA,DE,ALMANSA,ALMANSA,9
31700,CALLE,DEL,ALMANZORA,ALMANZORA,9
31750,CALLE,DE,ALMARZA,ALMARZA,16
31800,CALLE,DE,ALMAZAN,ALMAZÁN,10
31900,CALLE,DE LA,ALMAZARA,ALMAZARA,20
32000,CALLE,DE,ALMEDINA,ALMEDINA,11
1142,CAMINO,DE LA,ALMENARA,ALMENARA,8
1142,CAMINO,DE LA,ALMENARA,ALMENARA,8
32200,CALLE,DE LAS,ALMENAS,ALMENAS,8
32300,CALLE,DE,ALMENDRALEJO,ALMENDRALEJO,11
32500,CALLE,DE LOS,ALMENDRALES,ALMENDRALES,12
32500,CALLE,DE LOS,ALMENDRALES,ALMENDRALES,12
32500,CALLE,DE LOS,ALMENDRALES,ALMENDRALES,12
31000044,GLORIETA,DE LA,ALMENDRERA,ALMENDRERA,21
32600,CALLE,DEL,ALMENDRO,ALMENDRO,1
32800,TRAVESÍA,DEL,ALMENDRO,ALMENDRO,1
32900,CALLE,DE,ALMERIA,ALMERÍA,4
872,CALLE,DEL,ALMEZ,ALMEZ,2
33000,CALLE,DEL,ALMIRANTE,ALMIRANTE,1
33100,CALLE,DEL,ALMIRANTE REQUESENS,ALMIRANTE REQUESENS,10
33300,PLAZA,DE,ALMODOVAR,ALMODÓVAR,11
33350,CALLE,DE,ALMOGIA,ALMOGÍA,13
33500,CALLE,DE,ALMONACID,ALMONACID,13
2256,CALLE,DE,ALMONTE,ALMONTE,18
33600,CALLE,DE,ALMORADI,ALMORADÍ,11
33700,CALLE,DE,ALMOROX,ALMOROX,9
33800,CALLE,DE LAS,ALMORTAS,ALMORTAS,6
34100,CALLE,DE LA,ALMUDENA,ALMUDENA,1
34300,PLAZA,DE,ALMUÑECAR,ALMUÑÉCAR,9
34400,CALLE,DE,ALMURADIEL,ALMURADIEL,13
31001794,CALLE,DEL,ALOE VERA,ÁLOE VERA,19
34500,CALLE,DE LA,ALONDRA,ALONDRA,11
34700,CALLE,DE,ALONSO CANO,ALONSO CANO,7
34700,CALLE,DE,ALONSO CANO,ALONSO CANO,7
34800,CALLE,DE,ALONSO CARBONELL,ALONSO CARBONELL,2
34850,PASAJE,DE,ALONSO CARBONELL,ALONSO CARBONELL,2
35000,CALLE,DE,ALONSO CASTRILLO,ALONSO CASTRILLO,6
962,CALLE,DE,ALONSO DE CONTRERAS,ALONSO DE CONTRERAS,20
34600,CALLE,DE,ALONSO DEL BARCO,ALONSO DEL BARCO,2
35100,CALLE,DE,ALONSO FERNANDEZ,ALONSO FERNÁNDEZ,10
35200,CALLE,DE,ALONSO HEREDIA,ALONSO HEREDIA,4
35300,PLAZA,DE,ALONSO MARTINEZ,ALONSO MARTÍNEZ,1
35300,PLAZA,DE,ALONSO MARTINEZ,ALONSO MARTÍNEZ,7
35300,PLAZA,DE,ALONSO MARTINEZ,ALONSO MARTÍNEZ,7
35400,CALLE,DE,ALONSO MARTOS,ALONSO MARTOS,2
35500,CALLE,DE,ALONSO NUÑEZ,ALONSO NÚÑEZ,6
35600,CALLE,DE,ALONSO QUIJANO,ALONSO QUIJANO,8
35700,CALLE,DE,ALONSO SAAVEDRA,ALONSO SAAVEDRA,15
35700,CALLE,DE,ALONSO SAAVEDRA,ALONSO SAAVEDRA,16
31002034,CALLE,DE,ALONSO ZAMORA VICENTE,ALONSO ZAMORA VICENTE,11
35800,CALLE,DE,ALORA,ALORA,13
35750,PLAZA,DE,ALOSNO,ALOSNO,19
35750,PLAZA,DE,ALOSNO,ALOSNO,19
36000,CALLE,DE,ALOZAINA,ALOZAINA,12
36300,CALLE,DE,ALPEDRETE,ALPEDRETE,2
2453,CALLE,DE LOS,ALPES,ALPES,20
2496,CALLE,DE LAS,ALPUJARRAS,ALPUJARRAS,19
36400,CALLE,DE LA,ALQUIMIA,ALQUIMIA,20
2568,PLAZA,DE,ALSACIA,ALSACIA,15
2568,PLAZA,DE,ALSACIA,ALSACIA,20
36500,CALLE,DE,ALSASUA,ALSASUA,9
36500,CALLE,DE,ALSASUA,ALSASUA,9
36775,CALLE,DE,ALTAIR,ALTAIR,9
36800,CALLE,DE,ALTAMIRA,ALTAMIRA,15
37000,CALLE,DE,ALTAMIRANO,ALTAMIRANO,9
37100,CALLE,DE,ALTEA,ALTEA,9
31005219,CALLE,DE,ALTO CAMPOO,ALTO CAMPOO,9
906231,CAMINO,,ALTO DE HORTALEZA,ALTO DE HORTALEZA,16
906231,CAMINO,,ALTO DE HORTALEZA,ALTO DE HORTALEZA,21
31000614,CALLE,DEL,ALTO DE LA SARTENILLA,ALTO DE LA SARTENILLA,18
1071,CAMINO,,ALTO DE SAN ISIDRO,ALTO DE SAN ISIDRO,11
31001767,CALLE,DEL,ALTO DEL ESPARRAGAL,ALTO DEL ESPARRAGAL,19
37575,CALLE,DEL,ALTO DEL LEON,ALTO DEL LEÓN,13
31000638,CALLE,DEL,ALTO DEL RETIRO,ALTO DEL RETIRO,18
37700,CALLE,DE LOS,ALTOS DE CABREJAS,ALTOS DE CABREJAS,13
37750,CALLE,DE LOS,ALTOS DE LILLO,ALTOS DE LILLO,18
37800,CALLE,DE LOS,ALTOS DE SACERUELA,ALTOS DE SACERUELA,18
37900,CALLE,DEL,ALTOZANO,ALTOZANO,9
38000,CALLE,DE,ALUCAS,ALUCAS,15
38100,CALLE,DEL,ALUMINIO,ALUMINIO,17
38200,CALLE,DE,ALUSTANTE,ALUSTANTE,5
38300,CALLE,DE,ALVARADO,ALVARADO,6
38400,CALLE,DE,ALVAREZ,ÁLVAREZ,6
38600,CALLE,DE,ALVAREZ ABELLAN,ÁLVAREZ ABELLÁN,11
565700,CALLE,DE,ALVAREZ CIENFUEGOS,ÁLVAREZ CIENFUEGOS,16
38800,CALLE,DE,ALVAREZ DE BAENA,ÁLVAREZ DE BAENA,5
38900,CALLE,DE,ALVAREZ GATO,ÁLVAREZ GATO,1
39000,CALLE,DE,ALVARO CABALLERO,ÁLVARO CABALLERO,9
1834,CALLE,DE,ALVARO CUNQUEIRO,ÁLVARO CUNQUEIRO,8
927,CALLE,DE LA,ALVERJA,ALVERJA,10
601400,CALLE,DE,ALZINA,ALZINA,11
39200,CALLE,DE,ALZOLA,ALZOLA,12
39500,CALLE,DE,AMADEO FERNANDEZ,AMADEO FERNÁNDEZ,17
39600,CALLE,DE,AMADEO GOMEZ,AMADEO GÓMEZ,8
39700,CALLE,DE,AMADEO I,AMADEO I,13
39900,CALLE,DE,AMADO NERVO,AMADO NERVO,3
40100,CALLE,DE,AMADOR DE LOS RIOS,AMADOR DE LOS RÍOS,7
40200,CALLE,DE,AMADOR VALDES,AMADOR VALDÉS,15
40000,CALLE,DE,AMADOR Y FERNANDO,AMADOR Y FERNANDO,9
31005252,PLAZA,DE,AMAIA IMAZ,AMAIA IMAZ,13
40300,CALLE,DE,AMALARICO,AMALARICO,11
40400,PASAJE,DE,AMALARICO,AMALARICO,11
40500,CALLE,DE,AMALIA,AMALIA,6
42200,CALLE,DE,AMALIA MARCOS,AMALIA MARCOS,18
42300,TRAVESÍA,DE,AMALIA MARCOS,AMALIA MARCOS,18
31000027,CALLE,DE,AMALTEA,AMALTEA,2
40600,CALLE,DEL,AMANECER,AMANECER,11
2871,PLAZA,DEL,AMANECER EN MENDEZ ALVARO,AMANECER EN MÉNDEZ ÁLVARO,2
40700,CALLE,DE,AMANIEL,AMANIEL,1
40900,CALLE,DE LAS,AMAPOLAS,AMAPOLAS,7
41000,CALLE,DE,AMARA,AMARA,15
1079,CAMINO,DE,AMARGUILLA,AMARGUILLA,18
41200,CALLE,DE LA,AMARGURA,AMARGURA,10
41400,CALLE,DE,AMAYA,AMAYA,12
41500,CALLE,DE LAS,AMAZONAS,AMAZONAS,1
41600,CALLE,DEL,AMBAR,ÁMBAR,17
1117,CALLE,DE,AMBERES,AMBERES,21
2428,PASAJE,DE,AMBITE,AMBITE,14
41700,CALLE,DE,AMBROS,AMBROS,4
41900,CALLE,DE,AMBROSIO VALLEJO,AMBROSIO VALLEJO,6
42000,CALLE,DE,AMBROZ,AMBROZ,19
42000,CALLE,DE,AMBROZ,AMBROZ,19
42050,CAMINO,DE,AMBROZ,AMBROZ,20
42100,TRAVESÍA,DE,AMBROZ,AMBROZ,19
42010,CAMINO,DE,AMBROZ A COSLADA,AMBROZ A COSLADA,20
42010,CAMINO,DE,AMBROZ A COSLADA,AMBROZ A COSLADA,20
42500,AVENIDA,DE,AMERICA,AMÉRICA,4
42500,AVENIDA,DE,AMERICA,AMÉRICA,5
42500,AVENIDA,DE,AMERICA,AMÉRICA,15
42500,AVENIDA,DE,AMERICA,AMÉRICA,15
42500,AVENIDA,DE,AMERICA,AMÉRICA,16
42500,AVENIDA,DE,AMERICA,AMÉRICA,16
42500,AVENIDA,DE,AMERICA,AMÉRICA,20
42500,AVENIDA,DE,AMERICA,AMÉRICA,20
42500,AVENIDA,DE,AMERICA,AMÉRICA,20
42500,AVENIDA,DE,AMERICA,AMÉRICA,20
42500,AVENIDA,DE,AMERICA,AMÉRICA,21
42500,AVENIDA,DE,AMERICA,AMÉRICA,21
42600,PLAZA,DE,AMERICA ESPAÑOLA,AMÉRICA ESPAÑOLA,4
31000022,CALLE,DEL,AMERICIO,AMERICIO,17
31000080,CALLE,DE,AMERICO CASTRO,AMÉRICO CASTRO,16
2722,CALLE,DE,AMEYUGO,AMEYUGO,8
42750,CALLE,DE LA,AMISTAD,AMISTAD,11
42800,CALLE,DE LA,AMNISTIA,AMNISTÍA,1
42900,CALLE,DEL,AMOR DE DIOS,AMOR DE DIOS,1
43000,CALLE,DEL,AMOR HERMOSO,AMOR HERMOSO,12
43000,CALLE,DEL,AMOR HERMOSO,AMOR HERMOSO,12
43000,CALLE,DEL,AMOR HERMOSO,AMOR HERMOSO,12
43100,CALLE,DE,AMOREBIETA,AMOREBIETA,9
43200,CALLE,DE,AMOROS,AMORÓS,4
43300,CALLE,DE,AMOS DE ESCALANTE,AMÓS DE ESCALANTE,15
43400,CALLE,DE,AMPARO,AMPARO,1
43500,CALLE,DE,AMPARO USERA,AMPARO USERA,12
43600,CALLE,DE,AMPELIDO,AMPELIDO,10
43700,CALLE,DE,AMPOSTA,AMPOSTA,20
43700,CALLE,DE,AMPOSTA,AMPOSTA,20
43800,CALLE,DE,AMPUERO,AMPUERO,17
1118,CALLE,DE,AMSTERDAM,AMSTERDAM,21
43900,CALLE,DE,AMURRIO,AMURRIO,9
44000,CALLE,DE,ANA ALBI,ANA ALBI,11
31000070,CALLE,DE,ANA DE AUSTRIA,ANA DE AUSTRIA,16
31004714,PLAZUELA,DE,ANA DIOSDADO,ANA DIOSDADO,1
44200,CALLE,DE,ANA MARIA,ANA MARÍA,6
2769,PLAZA,DE,ANA MARIA JANER,ANA MARÍA JANER,13
2524,CALLE,DE,ANA MARISCAL,ANA MARISCAL,19
44500,CALLE,DE,ANA TERESA,ANA TERESA,9
44600,CALLE,DEL,ANADE,ÁNADE,11
44700,CALLE,DE,ANASTASIA LOPEZ,ANASTASIA LÓPEZ,8
44800,CALLE,DE,ANASTASIO AROCA,ANASTASIO AROCA,5
45000,CALLE,DE,ANASTASIO HERRERO,ANASTASIO HERRERO,6
2434,PASAJE,DE,ANCHUELO,ANCHUELO,14
905496,PASAJE,DE LOS,ANCIANOS,ANCIANOS,8
45300,CALLE,DE,ANCIU,ANCIÚ,11
45400,CALLE,DEL,ANCORA,ÁNCORA,2
45500,PASAJE,DEL,ANCORA,ÁNCORA,2
45550,CALLE,DE LOS,ANDALUCES,ANDALUCES,13
45575,CALLE,DE LOS,ANDALUCES DEL POZO,ANDALUCES DEL POZO,13
45700,AVENIDA,DE,ANDALUCIA,ANDALUCÍA,11
45700,AVENIDA,DE,ANDALUCIA,ANDALUCÍA,12
45700,AVENIDA,DE,ANDALUCIA,ANDALUCÍA,12
45700,AVENIDA,DE,ANDALUCIA,ANDALUCÍA,17
45700,AVENIDA,DE,ANDALUCIA,ANDALUCÍA,17
45700,AVENIDA,DE,ANDALUCIA,ANDALUCÍA,17
45700,AVENIDA,DE,ANDALUCIA,ANDALUCÍA,17
45700,AVENIDA,DE,ANDALUCIA,ANDALUCÍA,17
45700,AVENIDA,DE,ANDALUCIA,ANDALUCÍA,18
45600,CALLE,DE,ANDALUCIA,ANDALUCÍA,3
31000192,CARRETERA,DE,ANDALUCIA,ANDALUCÍA,13
31000192,CARRETERA,DE,ANDALUCIA,ANDALUCÍA,17
31000192,CARRETERA,DE,ANDALUCIA,ANDALUCÍA,17
31000192,CARRETERA,DE,ANDALUCIA,ANDALUCÍA,18
45750,CALLE,DEL,ANDARRIOS,ANDARRÍOS,16
858,AVENIDA,DE LOS,ANDES,ANDES,16
858,AVENIDA,DE LOS,ANDES,ANDES,16
858,AVENIDA,DE LOS,ANDES,ANDES,21
45800,CALLE,DE,ANDEVALO,ANDÉVALO,13
45950,CALLE,DE,ANDORRA,ANDORRA,16
46000,CALLE,DE,ANDREA JORDAN,ANDREA JORDÁN,17
46200,CALLE,DE,ANDREA PUECH,ANDREA PUECH,6
46300,CALLE,DE,ANDRES ANTON,ANDRÉS ANTÓN,15
46400,CALLE,DE,ANDRES ARTEAGA,ANDRÉS ARTEAGA,12
46500,PLAZA,DE,ANDRES ARTEAGA,ANDRÉS ARTEAGA,12
46600,CALLE,DE,ANDRES BELLO,ANDRÉS BELLO,4
46700,CALLE,DE,ANDRES BORREGO,ANDRÉS BORREGO,1
2919,CALLE,DE,ANDRES DE URDANETA,ANDRÉS DE URDANETA,2
47200,CALLE,DE,ANDRES HERRANZ,ANDRÉS HERRANZ,15
1176,PLAZA,DE,ANDRES JAUREGUI,ANDRÉS JÁUREGUI,16
47500,PLAZA,DE,ANDRES MANJON,ANDRÉS MANJÓN,5
47600,CALLE,DE,ANDRES MELLADO,ANDRÉS MELLADO,7
47600,CALLE,DE,ANDRES MELLADO,ANDRÉS MELLADO,7
47700,TRAVESÍA,DE,ANDRES MELLADO,ANDRÉS MELLADO,7
47800,CALLE,DE,ANDRES OBISPO,ANDRÉS OBISPO,16
704,PLAZA,DE,ANDRES SEGOVIA,ANDRÉS SEGOVIA,5
48000,PLAZA,DE,ANDRES SOLOAGA,ANDRÉS SOLOAGA,10
48100,CALLE,DE,ANDRES TAMAYO,ANDRÉS TAMAYO,4
48200,CALLE,DE,ANDRES TORREJON,ANDRÉS TORREJÓN,3
48200,CALLE,DE,ANDRES TORREJON,ANDRÉS TORREJÓN,3
1869,CALLE,DE,ANDROMEDA,ANDRÓMEDA,9
48400,CALLE,DE,ANDUJAR,ANDÚJAR,10
48500,CALLE,DE LAS,ANEMONAS,ANÉMONAS,15
48600,CALLE,DEL,ANGEL,ÁNGEL,1
48800,PLAZA,DEL,ANGEL,ÁNGEL,1
48800,PLAZA,DEL,ANGEL,ÁNGEL,1
49000,CALLE,DE,ANGEL BEATO,ÁNGEL BEATO,8
905004,GLORIETA,DEL,ANGEL CAIDO,ÁNGEL CAÍDO,3
49100,PLAZA,DE,ANGEL CARBAJO,ÁNGEL CARBAJO,6
49200,CALLE,DE,ANGEL CAVERO,ÁNGEL CAVERO,16
49400,CALLE,DE,ANGEL DE DIEGO ROLDAN,ÁNGEL DE DIEGO ROLDÁN,5
50100,CALLE,DEL,ANGEL DE LA GUARDA,ÁNGEL DE LA GUARDA,20
979,CALLE,DE,ANGEL DIAZ ZAMORANO,ÁNGEL DÍAZ ZAMORANO,12
49500,CALLE,DE,ANGEL DOMINGUEZ,ÁNGEL DOMÍNGUEZ,8
49700,CALLE,DE,ANGEL FERNANDEZ LABRADA,ÁNGEL FERNÁNDEZ LABRADA,10
31001370,PLAZA,DE,ANGEL FRANCES,ÁNGEL FRANCÉS,13
49800,CALLE,DE,ANGEL GANIVET,ÁNGEL GANIVET,3
49900,CALLE,DE,ANGEL GONZALEZ TEJEDOR,ÁNGEL GONZÁLEZ TEJEDOR,15
50000,CALLE,DE,ANGEL GORDILLO,ÁNGEL GORDILLO,15
50200,CALLE,DE,ANGEL HERNANDEZ,ÁNGEL HERNÁNDEZ,5
50300,CALLE,DE,ANGEL LARRA,ÁNGEL LARRA,15
50500,CALLE,DE,ANGEL LUIS DE LA HERRAN,ÁNGEL LUIS DE LA HERRÁN,16
31001817,CALLE,DE,ANGEL MARTIN RODRIGUEZ,ÁNGEL MARTÍN RODRÍGUEZ,19
50800,CALLE,DE,ANGEL MUGICA,ÁNGEL MÚGICA,8
50900,CALLE,DE,ANGEL MUÑOZ,ÁNGEL MUÑOZ,15
51100,CALLE,DE,ANGEL PUECH,ÁNGEL PUECH,6
51200,CALLE,DE,ANGEL RIPOLL,ÁNGEL RIPOLL,11
31003473,AVENIDA,DE,ANGEL SANZ BRIZ,ÁNGEL SANZ BRIZ,10
51300,CALLE,DE,ANGELA GONZALEZ,ÁNGELA GONZÁLEZ,13
31003704,CALLE,DE,ANGELA RUIZ ROBLES,ÁNGELA RUIZ ROBLES,17
51600,COSTANILLA,DE LOS,ANGELES,ÁNGELES,1
51600,COSTANILLA,DE LOS,ANGELES,ÁNGELES,1
1851,PLAZA,DE LOS,ANGELES CUSTODIOS,ÁNGELES CUSTODIOS,9
51700,CALLE,DE,ANGELES DE LAS HERAS,ÁNGELES DE LAS HERAS,8
31004759,CALLE,DE,ANGELES GARCIA MADRID,ÁNGELES GARCÍA MADRID,3
51900,PLAZA,DE,ANGELICA SEÑORA,ANGÉLICA SEÑORA,12
51950,CALLE,DE,ANGELILLO,ANGELILLO,13
52100,CALLE,DE,ANGELITA CAMARERO,ANGELITA CAMARERO,8
52200,CALLE,DE,ANGELITA CAVERO,ANGELITA CAVERO,15
52300,CALLE,DEL,ANGELUS,ÁNGELUS,12
52400,CALLE,,ANGOSTA,ANGOSTA,17
52450,CALLE,,ANGOSTA DE LOS MANCEBOS,ANGOSTA DE LOS MANCEBOS,1
52500,PLAZA,DE,ANGUIANO,ANGUIANO,15
52600,CALLE,DE,ANGUITA,ANGUITA,21
52800,CALLE,DE,ANIBAL,ANÍBAL,6
31003587,GLORIETA,DE,ANIBAL GONZALEZ,ANÍBAL GONZÁLEZ,21
53200,CALLE,DE,ANICETO MARINAS,ANICETO MARINAS,9
31001401,CALLE,DE,ANICETO PEREZ,ANICETO PÉREZ,12
31001401,CALLE,DE,ANICETO PEREZ,ANICETO PÉREZ,18
1846,CALLE,DEL,ANILLO VERDE,ANILLO VERDE,19
709,CALLE,DEL,ANIS,ANÍS,9
53600,CALLE,DE,ANITA VINDEL,ANITA VINDEL,9
2620,CALLE,DE,ANKARA,ANKARA,14
31001815,CALLE,DE,ANNA FRANK,ANNA FRANK,19
53700,PLAZA,DE,ANOCIBAR,ANOCÍBAR,11
53750,CALLE,DE,ANOETA,ANOETA,17
53750,CALLE,DE,ANOETA,ANOETA,17
53900,CALLE,DEL,ANSAR,ÁNSAR,10
329850,CALLE,DE,ANSELMO LORENZO,ANSELMO LORENZO,10
54100,CALLE,DE,ANTARES,ANTARES,9
54200,CALLE,DE,ANTEQUERA,ANTEQUERA,12
1946,CAMINO,DE,ANTEQUINA,ANTEQUINA,9
905525,PISTA,,ANTIGUA DE GUERRA,ANTIGUA DE GUERRA,8
905525,PISTA,,ANTIGUA DE GUERRA,ANTIGUA DE GUERRA,8
2520,CARRETERA,,ANTIGUA DE PARACUELLOS DE JARAMA,ANTIGUA DE PARACUELLOS DE JARAMA,21
31000851,CAMINO,,ANTIGUO VIEJO DE VICALVARO,ANTIGUO VIEJO DE VICÁLVARO,14
54300,CALLE,DE,ANTILLON,ANTILLÓN,10
54400,CALLE,DEL,ANTIMONIO,ANTIMONIO,17
2554,CALLE,DE,ANTIOQUIA,ANTIOQUÍA,20
54500,CALLE,DE,ANTOLIN DOMPABLO,ANTOLÍN DOMPABLO,9
54600,CALLE,DE,ANTOLIN GARCIA,ANTOLÍN GARCÍA,10
54700,CALLE,DE,ANTOLINA MERINO,ANTOLINA MERINO,11
54800,PLAZA,DE,ANTON MARTIN,ANTÓN MARTÍN,1
54800,PLAZA,DE,ANTON MARTIN,ANTÓN MARTÍN,1
54900,CALLE,DE,ANTONIA BAENA,ANTONIA BAENA,8
55000,CALLE,DE,ANTONIA CALAS,ANTONIA CALAS,13
55100,CALLE,DE,ANTONIA CALVO,ANTONIA CALVO,10
55200,CALLE,DE,ANTONIA DOMINGUEZ,ANTONIA DOMÍNGUEZ,6
55400,CALLE,DE,ANTONIA LANCHA,ANTONIA LANCHA,11
905995,PASAJE,DE,ANTONIA LANCHA,ANTONIA LANCHA,11
55450,TRAVESÍA,DE,ANTONIA LANCHA,ANTONIA LANCHA,11
55500,CALLE,DE,ANTONIA MERCE,ANTONIA MERCÉ,4
55700,CALLE,DE,ANTONIA RODRIGUEZ SACRISTAN,ANTONIA RODRÍGUEZ SACRISTÁN,11
55700,CALLE,DE,ANTONIA RODRIGUEZ SACRISTAN,ANTONIA RODRÍGUEZ SACRISTÁN,11
55800,CALLE,DE,ANTONIA RUIZ SORO,ANTONIA RUIZ SORO,4
55900,CALLE,DE,ANTONIA USERA,ANTONIA USERA,12
56000,CALLE,DE,ANTONIO,ANTONIO,6
56100,CALLE,DE,ANTONIO ACUÑA,ANTONIO ACUÑA,3
56100,CALLE,DE,ANTONIO ACUÑA,ANTONIO ACUÑA,4
56200,CALLE,DE,ANTONIO AGUILAR,ANTONIO AGUILAR,9
56300,CALLE,DE,ANTONIO ANTORANZ,ANTONIO ANTORANZ,11
56500,CALLE,DE,ANTONIO ARIAS,ANTONIO ARIAS,3
56500,CALLE,DE,ANTONIO ARIAS,ANTONIO ARIAS,3
56550,CALLE,DE,ANTONIO BIENVENIDA,ANTONIO BIENVENIDA,3
31003572,GLORIETA,DE,ANTONIO BONET,ANTONIO BONET,16
56700,CALLE,DE,ANTONIO CALVO,ANTONIO CALVO,15
56800,CALLE,DE,ANTONIO CANTALEJO,ANTONIO CANTALEJO,15
56800,CALLE,DE,ANTONIO CANTALEJO,ANTONIO CANTALEJO,15
57000,CALLE,DE,ANTONIO CASERO,ANTONIO CASERO,3
57100,CALLE,DE,ANTONIO CAVERO,ANTONIO CAVERO,15
57100,CALLE,DE,ANTONIO CAVERO,ANTONIO CAVERO,16
31003588,GLORIETA,DE,"ANTONIO CHENEL ""ANTOÑETE""","ANTONIO CHENEL ""ANTOÑETE""",21
57300,CALLE,DE,ANTONIO CORPAS,ANTONIO CORPAS,11
57301,CALLE,DE,ANTONIO CUMELLA,ANTONIO CUMELLA,14
56600,CALLE,DE,ANTONIO DE BURGOS,ANTONIO DE BURGOS,13
56650,CALLE,DE,ANTONIO DE CABEZON,ANTONIO DE CABEZÓN,8
59100,CALLE,DE,ANTONIO DE LEYVA,ANTONIO DE LEYVA,11
59100,CALLE,DE,ANTONIO DE LEYVA,ANTONIO DE LEYVA,11
