vidrio_municipio_codigo,vidrio_municipio_nombre,vidrio_año,vidrio_indicador_descripcion,vidrio_indicador_unidades,vidrio_indicador_valor
1548,Torres de la Alameda,2017,vidrio recogido,kg,85811
9036,Tres Cantos,2017,habitantes,número,46046
9036,Tres Cantos,2017,contenedores,unidades,170
9036,Tres Cantos,2017,vidrio recogido,kg,705020
1551,Valdaracete,2017,habitantes,número,643
1551,Valdaracete,2017,contenedores,unidades,9
1551,Valdaracete,2017,vidrio recogido,kg,5310
1564,Valdeavero,2017,habitantes,número,1450
1564,Valdeavero,2017,contenedores,unidades,17
1564,Valdeavero,2017,vidrio recogido,kg,14314
1570,Valdelaguna,2017,habitantes,número,867
1570,Valdelaguna,2017,contenedores,unidades,14
1570,Valdelaguna,2017,vidrio recogido,kg,18660
1586,Valdemanco,2017,habitantes,número,916
1586,Valdemanco,2017,contenedores,unidades,12
1586,Valdemanco,2017,vidrio recogido,kg,13080
1599,Valdemaqueda,2017,habitantes,número,768
1599,Valdemaqueda,2017,contenedores,unidades,15
1599,Valdemaqueda,2017,vidrio recogido,kg,13999
1603,Valdemorillo,2017,habitantes,número,12300
1603,Valdemorillo,2017,contenedores,unidades,74
1603,Valdemorillo,2017,vidrio recogido,kg,156475
1610,Valdemoro,2017,habitantes,número,73976
1610,Valdemoro,2017,contenedores,unidades,238
1610,Valdemoro,2017,vidrio recogido,kg,632731
1625,Valdeolmos-Alalpardo,2017,habitantes,número,3906
1625,Valdeolmos-Alalpardo,2017,contenedores,unidades,25
1625,Valdeolmos-Alalpardo,2017,vidrio recogido,kg,51888
1631,Valdepiélagos,2017,habitantes,número,587
1631,Valdepiélagos,2017,contenedores,unidades,5
1631,Valdepiélagos,2017,vidrio recogido,kg,9177
1646,Valdetorres de Jarama,2017,habitantes,número,4316
1646,Valdetorres de Jarama,2017,contenedores,unidades,41
1646,Valdetorres de Jarama,2017,vidrio recogido,kg,54962
1659,Valdilecha,2017,habitantes,número,2755
1659,Valdilecha,2017,contenedores,unidades,17
1659,Valdilecha,2017,vidrio recogido,kg,36720
1662,Valverde de Alcalá,2017,habitantes,número,427
1662,Valverde de Alcalá,2017,contenedores,unidades,8
1662,Valverde de Alcalá,2017,vidrio recogido,kg,7860
1678,Velilla de San Antonio,2017,habitantes,número,12111
1678,Velilla de San Antonio,2017,contenedores,unidades,52
1678,Velilla de San Antonio,2017,vidrio recogido,kg,136315
1684,"Vellón, El",2017,habitantes,número,1834
1684,"Vellón, El",2017,contenedores,unidades,7
1684,"Vellón, El",2017,vidrio recogido,kg,16992
1697,Venturada,2017,habitantes,número,2032
1697,Venturada,2017,contenedores,unidades,17
1697,Venturada,2017,vidrio recogido,kg,26939
1718,Villa del Prado,2017,habitantes,número,6337
1718,Villa del Prado,2017,contenedores,unidades,33
1718,Villa del Prado,2017,vidrio recogido,kg,53602
1701,Villaconejos,2017,habitantes,número,3350
1701,Villaconejos,2017,contenedores,unidades,19
1701,Villaconejos,2017,vidrio recogido,kg,43822
1723,Villalbilla,2017,habitantes,número,13038
1723,Villalbilla,2017,contenedores,unidades,88
1723,Villalbilla,2017,vidrio recogido,kg,150743
1739,Villamanrique de Tajo,2017,habitantes,número,694
1739,Villamanrique de Tajo,2017,contenedores,unidades,9
1739,Villamanrique de Tajo,2017,vidrio recogido,kg,11255
1744,Villamanta,2017,habitantes,número,2491
1744,Villamanta,2017,contenedores,unidades,13
1744,Villamanta,2017,vidrio recogido,kg,20237
1757,Villamantilla,2017,habitantes,número,1382
1757,Villamantilla,2017,contenedores,unidades,8
1757,Villamantilla,2017,vidrio recogido,kg,17202
1760,Villanueva de la Cañada,2017,habitantes,número,20320
1760,Villanueva de la Cañada,2017,contenedores,unidades,124
1760,Villanueva de la Cañada,2017,vidrio recogido,kg,258666
1782,Villanueva de Perales,2017,habitantes,número,1519
1782,Villanueva de Perales,2017,contenedores,unidades,13
1782,Villanueva de Perales,2017,vidrio recogido,kg,11794
1776,Villanueva del Pardillo,2017,habitantes,número,17025
1776,Villanueva del Pardillo,2017,contenedores,unidades,84
1776,Villanueva del Pardillo,2017,vidrio recogido,kg,175787
1795,Villar del Olmo,2017,habitantes,número,1997
1795,Villar del Olmo,2017,contenedores,unidades,11
1795,Villar del Olmo,2017,vidrio recogido,kg,15059
1809,Villarejo de Salvanés,2017,habitantes,número,7245
1809,Villarejo de Salvanés,2017,contenedores,unidades,51
1809,Villarejo de Salvanés,2017,vidrio recogido,kg,86200
1816,Villaviciosa de Odón,2017,habitantes,número,27504
1816,Villaviciosa de Odón,2017,contenedores,unidades,161
1816,Villaviciosa de Odón,2017,vidrio recogido,kg,366988
1821,Villavieja del Lozoya,2017,habitantes,número,267
1821,Villavieja del Lozoya,2017,contenedores,unidades,9
1821,Villavieja del Lozoya,2017,vidrio recogido,kg,7991
1837,Zarzalejo,2017,habitantes,número,1596
1837,Zarzalejo,2017,contenedores,unidades,12
1837,Zarzalejo,2017,vidrio recogido,kg,21553
,Recogidas complementarias de residuos de envases de vidrio fuera del ámbito municipal,2017,vidrio recogido,kg,2154170
