vidrio_municipio_nombre,wikidata:vidrio_municipio_nombre,vidrio_año,vidrio_indicador_descripcion,vidrio_indicador_unidades,vidrio_indicador_valor
Torrejón de Velasco,https://www.wikidata.org/wiki/Q919911,2014,contenedores,unidades,34
Torrejón de Velasco,https://www.wikidata.org/wiki/Q919911,2014,vidrio recogido,kg,42402
Torrelaguna,https://www.wikidata.org/wiki/Q1641236,2014,habitantes,número,4828
Torrelaguna,https://www.wikidata.org/wiki/Q1641236,2014,contenedores,unidades,22
Torrelaguna,https://www.wikidata.org/wiki/Q1641236,2014,vidrio recogido,kg,70816
Torrelodones,https://www.wikidata.org/wiki/Q542958,2014,habitantes,número,22838
Torrelodones,https://www.wikidata.org/wiki/Q542958,2014,contenedores,unidades,114
Torrelodones,https://www.wikidata.org/wiki/Q542958,2014,vidrio recogido,kg,343232
Torremocha de Jarama,https://www.wikidata.org/wiki/Q1765576,2014,habitantes,número,926
Torremocha de Jarama,https://www.wikidata.org/wiki/Q1765576,2014,contenedores,unidades,10
Torremocha de Jarama,https://www.wikidata.org/wiki/Q1765576,2014,vidrio recogido,kg,17933
Torres de la Alameda,https://www.wikidata.org/wiki/Q1751912,2014,habitantes,número,7939
Torres de la Alameda,https://www.wikidata.org/wiki/Q1751912,2014,contenedores,unidades,43
Torres de la Alameda,https://www.wikidata.org/wiki/Q1751912,2014,vidrio recogido,kg,72867
Tres Cantos,https://www.wikidata.org/wiki/Q910410,2014,habitantes,número,42546
Tres Cantos,https://www.wikidata.org/wiki/Q910410,2014,contenedores,unidades,155
Tres Cantos,https://www.wikidata.org/wiki/Q910410,2014,vidrio recogido,kg,663737
Valdaracete,https://www.wikidata.org/wiki/Q1647098,2014,habitantes,número,646
Valdaracete,https://www.wikidata.org/wiki/Q1647098,2014,contenedores,unidades,7
Valdaracete,https://www.wikidata.org/wiki/Q1647098,2014,vidrio recogido,kg,4200
Valdeavero,https://www.wikidata.org/wiki/Q1647110,2014,habitantes,número,1475
Valdeavero,https://www.wikidata.org/wiki/Q1647110,2014,contenedores,unidades,15
Valdeavero,https://www.wikidata.org/wiki/Q1647110,2014,vidrio recogido,kg,13184
Valdelaguna,https://www.wikidata.org/wiki/Q1647838,2014,habitantes,número,855
Valdelaguna,https://www.wikidata.org/wiki/Q1647838,2014,contenedores,unidades,9
Valdelaguna,https://www.wikidata.org/wiki/Q1647838,2014,vidrio recogido,kg,13600
Valdemanco,https://www.wikidata.org/wiki/Q1915163,2014,habitantes,número,972
Valdemanco,https://www.wikidata.org/wiki/Q1915163,2014,contenedores,unidades,12
Valdemanco,https://www.wikidata.org/wiki/Q1915163,2014,vidrio recogido,kg,25345
Valdemaqueda,https://www.wikidata.org/wiki/Q785005,2014,habitantes,número,804
Valdemaqueda,https://www.wikidata.org/wiki/Q785005,2014,contenedores,unidades,12
Valdemaqueda,https://www.wikidata.org/wiki/Q785005,2014,vidrio recogido,kg,6620
Valdemorillo,https://www.wikidata.org/wiki/Q10783,2014,habitantes,número,12058
Valdemorillo,https://www.wikidata.org/wiki/Q10783,2014,contenedores,unidades,76
Valdemorillo,https://www.wikidata.org/wiki/Q10783,2014,vidrio recogido,kg,170990
Valdemoro,https://www.wikidata.org/wiki/Q840373,2014,habitantes,número,72265
Valdemoro,https://www.wikidata.org/wiki/Q840373,2014,contenedores,unidades,209
Valdemoro,https://www.wikidata.org/wiki/Q840373,2014,vidrio recogido,kg,571124
Valdeolmos-Alalpardo,https://www.wikidata.org/wiki/Q771347,2014,habitantes,número,3689
Valdeolmos-Alalpardo,https://www.wikidata.org/wiki/Q771347,2014,contenedores,unidades,24
Valdeolmos-Alalpardo,https://www.wikidata.org/wiki/Q771347,2014,vidrio recogido,kg,68213
Valdepiélagos,https://www.wikidata.org/wiki/Q1980542,2014,habitantes,número,563
Valdepiélagos,https://www.wikidata.org/wiki/Q1980542,2014,contenedores,unidades,5
Valdepiélagos,https://www.wikidata.org/wiki/Q1980542,2014,vidrio recogido,kg,5699
Valdetorres de Jarama,https://www.wikidata.org/wiki/Q969446,2014,habitantes,número,4225
Valdetorres de Jarama,https://www.wikidata.org/wiki/Q969446,2014,contenedores,unidades,11
Valdetorres de Jarama,https://www.wikidata.org/wiki/Q969446,2014,vidrio recogido,kg,48119
Valdilecha,https://www.wikidata.org/wiki/Q524941,2014,habitantes,número,2852
Valdilecha,https://www.wikidata.org/wiki/Q524941,2014,contenedores,unidades,11
Valdilecha,https://www.wikidata.org/wiki/Q524941,2014,vidrio recogido,kg,27160
Valverde de Alcalá,https://www.wikidata.org/wiki/Q2003388,2014,habitantes,número,439
Valverde de Alcalá,https://www.wikidata.org/wiki/Q2003388,2014,contenedores,unidades,7
Valverde de Alcalá,https://www.wikidata.org/wiki/Q2003388,2014,vidrio recogido,kg,4339
Velilla de San Antonio,https://www.wikidata.org/wiki/Q1999742,2014,habitantes,número,12334
Velilla de San Antonio,https://www.wikidata.org/wiki/Q1999742,2014,contenedores,unidades,46
Velilla de San Antonio,https://www.wikidata.org/wiki/Q1999742,2014,vidrio recogido,kg,103392
El Vellón,https://www.wikidata.org/wiki/Q1647849,2014,habitantes,número,1814
El Vellón,https://www.wikidata.org/wiki/Q1647849,2014,contenedores,unidades,5
El Vellón,https://www.wikidata.org/wiki/Q1647849,2014,vidrio recogido,kg,10316
Venturada,https://www.wikidata.org/wiki/Q1647121,2014,habitantes,número,1968
Venturada,https://www.wikidata.org/wiki/Q1647121,2014,contenedores,unidades,12
Venturada,https://www.wikidata.org/wiki/Q1647121,2014,vidrio recogido,kg,36966
Villa del Prado,https://www.wikidata.org/wiki/Q320398,2014,habitantes,número,6506
Villa del Prado,https://www.wikidata.org/wiki/Q320398,2014,contenedores,unidades,35
Villa del Prado,https://www.wikidata.org/wiki/Q320398,2014,vidrio recogido,kg,46689
Villaconejos,https://www.wikidata.org/wiki/Q966101,2014,habitantes,número,3447
Villaconejos,https://www.wikidata.org/wiki/Q966101,2014,contenedores,unidades,21
Villaconejos,https://www.wikidata.org/wiki/Q966101,2014,vidrio recogido,kg,43367
Villalbilla,https://www.wikidata.org/wiki/Q1646224,2014,habitantes,número,11916
Villalbilla,https://www.wikidata.org/wiki/Q1646224,2014,contenedores,unidades,82
Villalbilla,https://www.wikidata.org/wiki/Q1646224,2014,vidrio recogido,kg,125200
Villamanrique de Tajo,https://www.wikidata.org/wiki/Q1751921,2014,habitantes,número,738
Villamanrique de Tajo,https://www.wikidata.org/wiki/Q1751921,2014,contenedores,unidades,8
Villamanrique de Tajo,https://www.wikidata.org/wiki/Q1751921,2014,vidrio recogido,kg,9000
Villamanta,https://www.wikidata.org/wiki/Q1915133,2014,habitantes,número,2507
Villamanta,https://www.wikidata.org/wiki/Q1915133,2014,contenedores,unidades,13
Villamanta,https://www.wikidata.org/wiki/Q1915133,2014,vidrio recogido,kg,22657
Villamantilla,https://www.wikidata.org/wiki/Q1915124,2014,habitantes,número,1241
Villamantilla,https://www.wikidata.org/wiki/Q1915124,2014,contenedores,unidades,7
Villamantilla,https://www.wikidata.org/wiki/Q1915124,2014,vidrio recogido,kg,13247
Villanueva de la Cañada,https://www.wikidata.org/wiki/Q973325,2014,habitantes,número,18827
Villanueva de la Cañada,https://www.wikidata.org/wiki/Q973325,2014,contenedores,unidades,74
Villanueva de la Cañada,https://www.wikidata.org/wiki/Q973325,2014,vidrio recogido,kg,168303
Villanueva de Perales,https://www.wikidata.org/wiki/Q1999682,2014,habitantes,número,1445
Villanueva de Perales,https://www.wikidata.org/wiki/Q1999682,2014,contenedores,unidades,11
Villanueva de Perales,https://www.wikidata.org/wiki/Q1999682,2014,vidrio recogido,kg,9774
Villanueva del Pardillo,https://www.wikidata.org/wiki/Q1751916,2014,habitantes,número,16730
Villanueva del Pardillo,https://www.wikidata.org/wiki/Q1751916,2014,contenedores,unidades,63
Villanueva del Pardillo,https://www.wikidata.org/wiki/Q1751916,2014,vidrio recogido,kg,136401
Villar del Olmo,https://www.wikidata.org/wiki/Q113080,2014,habitantes,número,2085
Villar del Olmo,https://www.wikidata.org/wiki/Q113080,2014,contenedores,unidades,11
Villar del Olmo,https://www.wikidata.org/wiki/Q113080,2014,vidrio recogido,kg,20322
Villarejo de Salvanés,https://www.wikidata.org/wiki/Q1641598,2014,habitantes,número,7301
Villarejo de Salvanés,https://www.wikidata.org/wiki/Q1641598,2014,contenedores,unidades,32
Villarejo de Salvanés,https://www.wikidata.org/wiki/Q1641598,2014,vidrio recogido,kg,92560
Villaviciosa de Odón,https://www.wikidata.org/wiki/Q1631897,2014,habitantes,número,26911
Villaviciosa de Odón,https://www.wikidata.org/wiki/Q1631897,2014,contenedores,unidades,93
Villaviciosa de Odón,https://www.wikidata.org/wiki/Q1631897,2014,vidrio recogido,kg,315112
Villavieja del Lozoya,https://www.wikidata.org/wiki/Q1978459,2014,habitantes,número,275
Villavieja del Lozoya,https://www.wikidata.org/wiki/Q1978459,2014,contenedores,unidades,6
Villavieja del Lozoya,https://www.wikidata.org/wiki/Q1978459,2014,vidrio recogido,kg,6519
Zarzalejo,https://www.wikidata.org/wiki/Q132247,2014,habitantes,número,1583
Zarzalejo,https://www.wikidata.org/wiki/Q132247,2014,contenedores,unidades,15
Zarzalejo,https://www.wikidata.org/wiki/Q132247,2014,vidrio recogido,kg,23877
La Acebeda,https://www.wikidata.org/wiki/Q1621071,2015,habitantes,número,65
La Acebeda,https://www.wikidata.org/wiki/Q1621071,2015,contenedores,unidades,5
La Acebeda,https://www.wikidata.org/wiki/Q1621071,2015,vidrio recogido,kg,4251
Ajalvir,https://www.wikidata.org/wiki/Q855674,2015,habitantes,número,4343
Ajalvir,https://www.wikidata.org/wiki/Q855674,2015,contenedores,unidades,32
Ajalvir,https://www.wikidata.org/wiki/Q855674,2015,vidrio recogido,kg,55946
Alameda del Valle,https://www.wikidata.org/wiki/Q1648402,2015,habitantes,número,217
Alameda del Valle,https://www.wikidata.org/wiki/Q1648402,2015,contenedores,unidades,8
Alameda del Valle,https://www.wikidata.org/wiki/Q1648402,2015,vidrio recogido,kg,11318
El Álamo,https://www.wikidata.org/wiki/Q1984836,2015,habitantes,número,8965
El Álamo,https://www.wikidata.org/wiki/Q1984836,2015,contenedores,unidades,45
El Álamo,https://www.wikidata.org/wiki/Q1984836,2015,vidrio recogido,kg,76392
Alcalá de Henares,https://www.wikidata.org/wiki/Q46940,2015,habitantes,número,198750
Alcalá de Henares,https://www.wikidata.org/wiki/Q46940,2015,contenedores,unidades,679
Alcalá de Henares,https://www.wikidata.org/wiki/Q46940,2015,vidrio recogido,kg,2049575
Alcobendas,https://www.wikidata.org/wiki/Q487679,2015,habitantes,número,113055
Alcobendas,https://www.wikidata.org/wiki/Q487679,2015,contenedores,unidades,295
Alcobendas,https://www.wikidata.org/wiki/Q487679,2015,vidrio recogido,kg,1311558
Alcorcón,https://www.wikidata.org/wiki/Q10372,2015,habitantes,número,167136
Alcorcón,https://www.wikidata.org/wiki/Q10372,2015,contenedores,unidades,492
Alcorcón,https://www.wikidata.org/wiki/Q10372,2015,vidrio recogido,kg,1860265
Aldea del Fresno,https://www.wikidata.org/wiki/Q607467,2015,habitantes,número,2535
Aldea del Fresno,https://www.wikidata.org/wiki/Q607467,2015,contenedores,unidades,19
Aldea del Fresno,https://www.wikidata.org/wiki/Q607467,2015,vidrio recogido,kg,38552
Algete,https://www.wikidata.org/wiki/Q472604,2015,habitantes,número,20148
Algete,https://www.wikidata.org/wiki/Q472604,2015,contenedores,unidades,121
Algete,https://www.wikidata.org/wiki/Q472604,2015,vidrio recogido,kg,235692
Alpedrete,https://www.wikidata.org/wiki/Q947926,2015,habitantes,número,14248
Alpedrete,https://www.wikidata.org/wiki/Q947926,2015,contenedores,unidades,73
Alpedrete,https://www.wikidata.org/wiki/Q947926,2015,vidrio recogido,kg,203243
Ambite,https://www.wikidata.org/wiki/Q457605,2015,habitantes,número,618
Ambite,https://www.wikidata.org/wiki/Q457605,2015,contenedores,unidades,7
Ambite,https://www.wikidata.org/wiki/Q457605,2015,vidrio recogido,kg,10942
Anchuelo,https://www.wikidata.org/wiki/Q1647116,2015,habitantes,número,1200
Anchuelo,https://www.wikidata.org/wiki/Q1647116,2015,contenedores,unidades,12
Anchuelo,https://www.wikidata.org/wiki/Q1647116,2015,vidrio recogido,kg,13379
Aranjuez,https://www.wikidata.org/wiki/Q486792,2015,habitantes,número,58168
Aranjuez,https://www.wikidata.org/wiki/Q486792,2015,contenedores,unidades,262
Aranjuez,https://www.wikidata.org/wiki/Q486792,2015,vidrio recogido,kg,605518
Arganda del Rey,https://www.wikidata.org/wiki/Q497692,2015,habitantes,número,54533
Arganda del Rey,https://www.wikidata.org/wiki/Q497692,2015,contenedores,unidades,211
Arganda del Rey,https://www.wikidata.org/wiki/Q497692,2015,vidrio recogido,kg,346419
Arroyomolinos,https://www.wikidata.org/wiki/Q1778172,2015,habitantes,número,26846
Arroyomolinos,https://www.wikidata.org/wiki/Q1778172,2015,contenedores,unidades,156
Arroyomolinos,https://www.wikidata.org/wiki/Q1778172,2015,vidrio recogido,kg,226077
El Atazar,https://www.wikidata.org/wiki/Q1772153,2015,habitantes,número,96
El Atazar,https://www.wikidata.org/wiki/Q1772153,2015,contenedores,unidades,2
El Atazar,https://www.wikidata.org/wiki/Q1772153,2015,vidrio recogido,kg,1959
Batres,https://www.wikidata.org/wiki/Q1647095,2015,habitantes,número,1568
Batres,https://www.wikidata.org/wiki/Q1647095,2015,contenedores,unidades,16
Batres,https://www.wikidata.org/wiki/Q1647095,2015,vidrio recogido,kg,21171
Becerril de la Sierra,https://www.wikidata.org/wiki/Q655675,2015,habitantes,número,5396
Becerril de la Sierra,https://www.wikidata.org/wiki/Q655675,2015,contenedores,unidades,42
Becerril de la Sierra,https://www.wikidata.org/wiki/Q655675,2015,vidrio recogido,kg,100484
Belmonte de Tajo,https://www.wikidata.org/wiki/Q1752454,2015,habitantes,número,1625
Belmonte de Tajo,https://www.wikidata.org/wiki/Q1752454,2015,contenedores,unidades,11
Belmonte de Tajo,https://www.wikidata.org/wiki/Q1752454,2015,vidrio recogido,kg,15450
El Berrueco,https://www.wikidata.org/wiki/Q645201,2015,habitantes,número,618
El Berrueco,https://www.wikidata.org/wiki/Q645201,2015,contenedores,unidades,6
El Berrueco,https://www.wikidata.org/wiki/Q645201,2015,vidrio recogido,kg,14653
Berzosa del Lozoya,https://www.wikidata.org/wiki/Q1772302,2015,habitantes,número,202
Berzosa del Lozoya,https://www.wikidata.org/wiki/Q1772302,2015,contenedores,unidades,5
Berzosa del Lozoya,https://www.wikidata.org/wiki/Q1772302,2015,vidrio recogido,kg,4383
Boadilla del Monte,https://www.wikidata.org/wiki/Q1641013,2015,habitantes,número,48775
Boadilla del Monte,https://www.wikidata.org/wiki/Q1641013,2015,contenedores,unidades,168
Boadilla del Monte,https://www.wikidata.org/wiki/Q1641013,2015,vidrio recogido,kg,544390
El Boalo,https://www.wikidata.org/wiki/Q1772163,2015,habitantes,número,7157
El Boalo,https://www.wikidata.org/wiki/Q1772163,2015,contenedores,unidades,62
El Boalo,https://www.wikidata.org/wiki/Q1772163,2015,vidrio recogido,kg,127854
Braojos de la Sierra,https://www.wikidata.org/wiki/Q1915186,2015,habitantes,número,203
Braojos de la Sierra,https://www.wikidata.org/wiki/Q1915186,2015,contenedores,unidades,3
Braojos de la Sierra,https://www.wikidata.org/wiki/Q1915186,2015,vidrio recogido,kg,3876
Brea de Tajo,https://www.wikidata.org/wiki/Q1772144,2015,habitantes,número,560
Brea de Tajo,https://www.wikidata.org/wiki/Q1772144,2015,contenedores,unidades,13
Brea de Tajo,https://www.wikidata.org/wiki/Q1772144,2015,vidrio recogido,kg,14750
Brunete,https://www.wikidata.org/wiki/Q1647090,2015,habitantes,número,10398
Brunete,https://www.wikidata.org/wiki/Q1647090,2015,contenedores,unidades,45
Brunete,https://www.wikidata.org/wiki/Q1647090,2015,vidrio recogido,kg,134975
Buitrago del Lozoya,https://www.wikidata.org/wiki/Q1648730,2015,habitantes,número,1865
Buitrago del Lozoya,https://www.wikidata.org/wiki/Q1648730,2015,contenedores,unidades,13
Buitrago del Lozoya,https://www.wikidata.org/wiki/Q1648730,2015,vidrio recogido,kg,30598
Bustarviejo,https://www.wikidata.org/wiki/Q55487,2015,habitantes,número,2367
Bustarviejo,https://www.wikidata.org/wiki/Q55487,2015,contenedores,unidades,26
Bustarviejo,https://www.wikidata.org/wiki/Q55487,2015,vidrio recogido,kg,55118
Cabanillas de la Sierra,https://www.wikidata.org/wiki/Q1772200,2015,habitantes,número,733
Cabanillas de la Sierra,https://www.wikidata.org/wiki/Q1772200,2015,contenedores,unidades,10
Cabanillas de la Sierra,https://www.wikidata.org/wiki/Q1772200,2015,vidrio recogido,kg,13356
La Cabrera,https://www.wikidata.org/wiki/Q509056,2015,habitantes,número,2574
La Cabrera,https://www.wikidata.org/wiki/Q509056,2015,contenedores,unidades,30
La Cabrera,https://www.wikidata.org/wiki/Q509056,2015,vidrio recogido,kg,49518
Cadalso de los Vidrios,https://www.wikidata.org/wiki/Q1648736,2015,habitantes,número,2767
Cadalso de los Vidrios,https://www.wikidata.org/wiki/Q1648736,2015,contenedores,unidades,13
Cadalso de los Vidrios,https://www.wikidata.org/wiki/Q1648736,2015,vidrio recogido,kg,26465
Camarma de Esteruelas,https://www.wikidata.org/wiki/Q1648727,2015,habitantes,número,7134
Camarma de Esteruelas,https://www.wikidata.org/wiki/Q1648727,2015,contenedores,unidades,27
Camarma de Esteruelas,https://www.wikidata.org/wiki/Q1648727,2015,vidrio recogido,kg,63932
Campo Real,https://www.wikidata.org/wiki/Q1999732,2015,habitantes,número,5854
Campo Real,https://www.wikidata.org/wiki/Q1999732,2015,contenedores,unidades,21
Campo Real,https://www.wikidata.org/wiki/Q1999732,2015,vidrio recogido,kg,43588
Canencia,https://www.wikidata.org/wiki/Q985038,2015,habitantes,número,464
Canencia,https://www.wikidata.org/wiki/Q985038,2015,contenedores,unidades,5
Canencia,https://www.wikidata.org/wiki/Q985038,2015,vidrio recogido,kg,9252
Carabaña,https://www.wikidata.org/wiki/Q664618,2015,habitantes,número,2017
Carabaña,https://www.wikidata.org/wiki/Q664618,2015,contenedores,unidades,17
Carabaña,https://www.wikidata.org/wiki/Q664618,2015,vidrio recogido,kg,21070
Casarrubuelos,https://www.wikidata.org/wiki/Q1772185,2015,habitantes,número,3548
Casarrubuelos,https://www.wikidata.org/wiki/Q1772185,2015,contenedores,unidades,27
Casarrubuelos,https://www.wikidata.org/wiki/Q1772185,2015,vidrio recogido,kg,44054
Cenicientos,https://www.wikidata.org/wiki/Q685764,2015,habitantes,número,2035
Cenicientos,https://www.wikidata.org/wiki/Q685764,2015,contenedores,unidades,10
Cenicientos,https://www.wikidata.org/wiki/Q685764,2015,vidrio recogido,kg,12023
Cercedilla,https://www.wikidata.org/wiki/Q1646215,2015,habitantes,número,6781
Cercedilla,https://www.wikidata.org/wiki/Q1646215,2015,contenedores,unidades,59
Cercedilla,https://www.wikidata.org/wiki/Q1646215,2015,vidrio recogido,kg,96056
Cervera de Buitrago,https://www.wikidata.org/wiki/Q1772231,2015,habitantes,número,164
Cervera de Buitrago,https://www.wikidata.org/wiki/Q1772231,2015,contenedores,unidades,6
Cervera de Buitrago,https://www.wikidata.org/wiki/Q1772231,2015,vidrio recogido,kg,4361
Chapinería,https://www.wikidata.org/wiki/Q1772178,2015,habitantes,número,2158
Chapinería,https://www.wikidata.org/wiki/Q1772178,2015,contenedores,unidades,12
Chapinería,https://www.wikidata.org/wiki/Q1772178,2015,vidrio recogido,kg,34241
Chinchón,https://www.wikidata.org/wiki/Q915395,2015,habitantes,número,5436
