codigo,via_publica,distrito,wikiDistrito,direccion,coord_x,coord_y,en_funcionamiento,longitud,latitud
FB_01_000005,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,441950.94,4474644.87,true,-3.6842645,40.4204082
FB_01_000006,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442106.93,4474673.63,true,-3.6824285,40.4206781
FB_01_000007,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442288.37,4474580.86,true,-3.6802814,40.419855
FB_01_000008,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442211.32,4474497.8,true,-3.6811821,40.4191014
FB_01_000009,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442316.72,4474449.84,true,-3.6799354,40.4186767
FB_01_000010,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,441579.4,4474202.51,true,-3.6886032,40.4163972
FB_01_000011,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,441607.814,4473929.64,true,-3.6882433,40.413941
FB_01_000012,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,441731.93,4473678.09,true,-3.6867574,40.4116836
FB_01_000013,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,441668.34,4473616.57,true,-3.6875012,40.411125
FB_01_000014,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,441772.89,4473453.5,true,-3.6862541,40.4096633
FB_01_000015,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442026.83,4473570.27,true,-3.6832721,40.4107329
FB_01_000016,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442221.31,4473614.46,true,-3.6809841,40.4111445
FB_01_000017,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442302.77,4473637.63,true,-3.6800262,40.4113589
FB_01_000018,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442256.56,4473420.36,true,-3.680551,40.4093984
FB_01_000019,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442420.89,4473318.61,true,-3.6786052,40.4084932
FB_01_000020,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442187.9,4473865.75,true,-3.6814007,40.413406
FB_01_000021,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442387.6,4474051.82,true,-3.6790639,40.415096
FB_01_000022,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442074.96,4473948.49,true,-3.6827393,40.4141435
FB_01_000023,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,441965.89,4474101.4,true,-3.6840387,40.4155134
FB_01_000024,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442009.79,4474130.89,true,-3.683524,40.4157821
FB_01_000025,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442131.71,4474269.14,true,-3.6820996,40.417036
FB_01_000026,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442235.03,4474305.95,true,-3.6808852,40.4173748
FB_01_000027,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442185.98,4474194.19,true,-3.6814531,40.4163646
FB_01_000028,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442226.83,4474114.37,true,-3.6809644,40.4156484
FB_01_000029,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442303.58,4474229.66,true,-3.6800703,40.4166923
FB_01_000030,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442376.95,4474279.26,true,-3.67921,40.4171442
FB_01_000031,ZV,Retiro,https://wikidata.org/entity/Q2002296,JARDINES DEL BUEN RETIRO,442432.11,4474225.04,true,-3.678555,40.4166595
FUE_02-04_0000000001,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE BREOGAN,443998.7149,4476480.083,true,-3.6602892,40.4370811
FUE_02-04_0000000002,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE BREOGAN,443963.8733,4476409.623,true,-3.6606938,40.436444
FUE_02-04_0000000003,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE DE LAS AVENIDAS,444002.4647,4476648.213,true,-3.6602598,40.4385959
FUE_02-04_0000000004,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE DE LAS AVENIDAS,444032.2026,4476747.194,true,-3.6599179,40.4394896
FUE_02-04_0000000005,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE DE LAS AVENIDAS,444002.4864,4476816.504,true,-3.6602743,40.440112
FUE_02-04_0000000006,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE DE LAS AVENIDAS,444031.1522,4476994.095,true,-3.6599521,40.4417138
FUE_02-04_0000000007,ZV,Salamanca,https://wikidata.org/entity/Q1773521,JARDINES GREGORIO ORDONEZ,442427.7633,4476067.583,true,-3.6787731,40.4332578
FUE_02-04_0000000008,ZV,Salamanca,https://wikidata.org/entity/Q1773521,JARDINES GREGORIO ORDONEZ,442407.6831,4476045.523,true,-3.6790078,40.4330577
FUE_02-04_0000000009,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE DE MARIA EVA DUARTE DE PERON,443338.6917,4475751.348,true,-3.6680058,40.4304716
FUE_02-04_0000000010,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE DE MARIA EVA DUARTE DE PERON,443362.7178,4475772.518,true,-3.6677244,40.4306639
FUE_02-04_0000000011,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PZA. DE PENASCALES,443399.1438,4475022.394,true,-3.6672283,40.4239088
FUE_02-04_0000000012,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PZA. AMERICA ESPANOLA,443847.2765,4475622.16,true,-3.6619988,40.4293423
FUE_02-04_0000000013,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE SANCHO DAVILA,443940.9918,4475102.676,true,-3.6608483,40.4246688
FUE_02-04_0000000014,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE SANCHO DAVILA,443919.7938,4475387.598,true,-3.6611233,40.4272341
FUE_02-04_0000000015,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PZA. DE BURDEOS,443621.568,4476638.599,false,-3.6647497,40.4384836
FUE_02-04_0000000016,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PZA.  SAN CAYETANO,443122.1179,4476167.314,true,-3.6705961,40.434204
FUE_02-04_0000000017,ZV,Salamanca,https://wikidata.org/entity/Q1773521,BERLIN - BRISTOL,443859.9013,4477044.378,false,-3.6619757,40.4421552
FUE_02-04_0000000018,ZV,Salamanca,https://wikidata.org/entity/Q1773521,"DIEGO DE LEON, 56",442530.1003,4476198.842,true,-3.6775785,40.4344473
FUE_02-04_0000000019,ZV,Salamanca,https://wikidata.org/entity/Q1773521,LANUZA,443553.5891,4475197.972,true,-3.6654233,40.425501
FUE_02-04_0000000020,ZV,Salamanca,https://wikidata.org/entity/Q1773521,GTA. CAMPANAR,443425.1077,4475876.288,true,-3.6669982,40.431603
FUE_02-04_0000000021,ZV,Salamanca,https://wikidata.org/entity/Q1773521,JARDINES BOSTON,443525.6377,4476484.019,true,-3.665867,40.4370846
FUE_02-04_0000000022,ZV,Salamanca,https://wikidata.org/entity/Q1773521,VIZCONDE DE MATAMALA - RAMON DE AGUINAGA - RUFINO BLANCO,443554.9226,4475339.823,true,-3.6654202,40.426779
FUE_02-04_0000000023,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PZA.  SAN CAYETANO,443166.1426,4476158.793,true,-3.6700764,40.4341302
FUE_02-04_0000000024,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE DE MARIA EVA DUARTE DE PERON,443271.7044,4475605.179,true,-3.6687825,40.4291502
FUE_02-04_0000000025,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PZA. DE DALI,442884.628,4475062.161,true,-3.6732967,40.4242319
FUE_02-04_0000000026,ZV,Salamanca,https://wikidata.org/entity/Q1773521,JARDIN DE LA VIRGEN DEL PILAR,442498.1789,4475963.332,true,-3.6779335,40.4323235
FUE_02-04_0000000027,VP,Salamanca,https://wikidata.org/entity/Q1773521,PASEO DE LA CASTELLANA No 58 (FTE No 64),441495.5739,4476492.508,true,-3.6898019,40.4370207
FUE_02-04_0000000028,VP,Salamanca,https://wikidata.org/entity/Q1773521,PASEO DE LA CASTELLANA No 22 (FTE No 22 EN EL BULEVAR),441552.5652,4475712.503,true,-3.6890582,40.429998
FUE_02-04_0000000029,VP,Salamanca,https://wikidata.org/entity/Q1773521,PASEO DE LA CASTELLANA No 2 (FTE No 2 EN EL BULEVAR),441477.5617,4475344.502,true,-3.6899086,40.4266776
FUE_02-04_0000000030,VP,Salamanca,https://wikidata.org/entity/Q1773521,PASEO DE LA CASTELLANA No 18,441523.5638,4475565.503,true,-3.6893867,40.4286717
FUE_02-04_0000000035,ZV,Salamanca,https://wikidata.org/entity/Q1773521,AVENIDA DE LOS TOREROS,443860.5593,4475986.472,true,-3.6618744,40.432625
FUE_02-04_0000000037,VP,Salamanca,https://wikidata.org/entity/Q1773521,ELVIRA No 11,443562.5488,4474887.571,true,-3.6652901,40.4227054
FUE_02-04_0000000038,ZV,Salamanca,https://wikidata.org/entity/Q1773521,AVDA FELIPE II No 5,442709.5834,4475055.859,true,-3.6753595,40.4241632
FUE_02-04_0000000039,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE SANCHO DAVILA,443883.2367,4475591.451,true,-3.6615722,40.429068
FUE_02-04_0000000040,ZV,Salamanca,https://wikidata.org/entity/Q1773521,PARQUE RESIDENCIAL ISABEL II,443585.18,4475363.43,true,-3.6650656,40.4269937
FUE_02-04_0000000041,VP,Salamanca,https://wikidata.org/entity/Q1773521,CALLE JUAN BRAVO CV CALLE CLAUDIO COELLO,441859,4476052.64,true,-3.6854769,40.4330836
FUE_02-04_0000000042,VP,Salamanca,https://wikidata.org/entity/Q1773521,PILAR DE ZARAGOZA 91,442821.18,4476566.07,true,-3.6741799,40.4377756
MOD_000006,ZV,Salamanca,https://wikidata.org/entity/Q1773521,QUINTA DE LA FUENTE DEL BERRO,443797.62,4474929.31,true,-3.662523,40.4230973
MOD_000007,ZV,Salamanca,https://wikidata.org/entity/Q1773521,QUINTA DE LA FUENTE DEL BERRO,443884.72,4474919.19,true,-3.6614954,40.423012
FB_000066,ZV,Salamanca,https://wikidata.org/entity/Q1773521,QUINTA DE LA FUENTE DEL BERRO,443752.2,4474947.14,true,-3.6630599,40.4232549
FUE_02-05_0000000001,ZV,Chamartín,https://wikidata.org/entity/Q1766348,Po DE LA CASTELLANA II,441539.1676,4479180.292,true,-3.6895353,40.4612365
FUE_02-05_0000000004,ZV,Chamartín,https://wikidata.org/entity/Q1766348,Po DE LA CASTELLANA II,441484.099,4478508.289,true,-3.6901229,40.455179
FUE_02-05_0000000006,ZV,Chamartín,https://wikidata.org/entity/Q1766348,"PIO XII, 4",442702.949,4479247.666,true,-3.6758157,40.4619245
FUE_02-05_0000000007,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PARQUE GLORIA FUERTES,442674.0808,4479096.026,true,-3.6761425,40.4605565
FUE_02-05_0000000008,ZV,Chamartín,https://wikidata.org/entity/Q1766348,FINAL C/ COLOMBIA,443285.7252,4478832.196,true,-3.6689052,40.4582218
FUE_02-05_0000000009,ZV,Chamartín,https://wikidata.org/entity/Q1766348,FINAL C/ COLOMBIA,443323.3338,4478808.205,true,-3.6684596,40.4580082
FUE_02-05_0000000011,ZV,Chamartín,https://wikidata.org/entity/Q1766348,JARDINES DE JUAN DE LA COSA,442395.5452,4478671.908,true,-3.679389,40.4567166
FUE_02-05_0000000013,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PARQUE FELIX RGUEZ. DE LA FUENTE,443648.5218,4478131.717,true,-3.6645645,40.4519362
FUE_02-05_0000000014,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PARQUE FELIX RGUEZ. DE LA FUENTE,443682.2042,4478192.976,true,-3.6641727,40.4524903
FUE_02-05_0000000016,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PZA. CLARA DEL REY - CANILLAS,443285.1077,4477266.807,true,-3.6687727,40.44412
FUE_02-05_0000000017,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PZA. C/ GABRIEL LOBO,442269.0676,4477120.417,true,-3.6807396,40.4427313
FUE_02-05_0000000018,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PZA. SAGRADO CORAZON DE JESUS,442583.8659,4477330.418,true,-3.6770468,40.4446449
FUE_02-05_0000000020,VP,Chamartín,https://wikidata.org/entity/Q1766348,Duque de Sevilla frente al 4,442407.32,4477001.51,true,-3.6790987,40.4416697
FUE_02-05_0000000021,VP,Chamartín,https://wikidata.org/entity/Q1766348,"C/ NIEREMBERG, 8",443049.44,4477636.9,true,-3.6715847,40.4474378
FUE_02-05_0000000022,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PRADILLO - MARCENADO,442893.5409,4477821.446,true,-3.6734396,40.4490896
FUE_02-05_0000000024,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PZA. DE PEDRO MUGURUZA,441830.1063,4479332.029,true,-3.6861179,40.4626239
FUE_02-05_0000000025,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PZA. MADRE MOLAS,441945.6579,4479361.548,true,-3.6847578,40.4628979
FUE_02-05_0000000027,ZV,Chamartín,https://wikidata.org/entity/Q1766348,"PADRE CLARET, 7-9",443569.9173,4477460.164,true,-3.6654317,40.4458811
FUE_02-05_0000000029,ZV,Chamartín,https://wikidata.org/entity/Q1766348,"STA. HORTENSIA, 30",443613.7581,4477231.772,true,-3.6648945,40.4438266
FUE_02-05_0000000030,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PARQUE STA. Ma MAGDALENA,443133.7676,4479503.432,true,-3.6707575,40.4642582
FUE_02-05_0000000031,ZV,Chamartín,https://wikidata.org/entity/Q1766348,"PUERTO RICO, 52",442838.2958,4478938.323,true,-3.6741915,40.4591471
FUE_02-05_0000000032,ZV,Chamartín,https://wikidata.org/entity/Q1766348,COL. SAN CRISTOBAL,441925.2864,4481006.457,true,-3.6851486,40.4777145
FUE_02-05_0000000034,ZV,Chamartín,https://wikidata.org/entity/Q1766348,M30 - STA. HORTENSIA,443838.8117,4477511.54,true,-3.6622656,40.4463622
FUE_02-05_0000000035,ZV,Chamartín,https://wikidata.org/entity/Q1766348,VINAROZ - Ga LUNA,442656.2858,4477464.657,true,-3.676205,40.4458591
FUE_02-05_0000000037,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PZA. DE LA PROSPERIDAD,442797.6097,4477290.174,true,-3.674523,40.444297
FUE_02-05_0000000040,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PZA. DE LA C/ INDALECIO HDEZ.,442692.1037,4476757.433,true,-3.675719,40.4394905
FUE_02-05_0000000041,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PARQUE DE BERLIN,442630.7821,4477952.86,false,-3.6765499,40.4502553
FUE_02-05_0000000043,ZV,Chamartín,https://wikidata.org/entity/Q1766348,JARDINES DE SAN FERNANDO,441731.2765,4478946.178,true,-3.6872481,40.459141
FUE_02-05_0000000045,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PARQUE PUERTO RICO (IGLESIA),442739.0815,4478625.862,true,-3.6753335,40.4563255
FUE_02-05_0000000047,ZV,Chamartín,https://wikidata.org/entity/Q1766348,JARDINES INSTITUTO STA. MARCA,442947.9437,4478628.269,true,-3.6728706,40.4563616
FUE_02-05_0000000048,ZV,Chamartín,https://wikidata.org/entity/Q1766348,ALFONSO XIII - STA. Ma MAGDALENA,443264.053,4479027.677,true,-3.6691784,40.4599813
FUE_02-05_0000000049,ZV,Chamartín,https://wikidata.org/entity/Q1766348,ALFONSO XIII - STA. Ma MAGDALENA,443191.0928,4479096.899,true,-3.670045,40.4605999
FUE_02-05_0000000050,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PARQUE DE BERLIN,442699.514,4477862.009,true,-3.6757313,40.4494416
FUE_02-05_0000000051,ZV,Chamartín,https://wikidata.org/entity/Q1766348,PRADILLO  FRENTE No 30 (PISTAS DE FUTBOL),442960.2926,4477809.565,true,-3.6726514,40.4489872
FUE_02-05_0000000052,ZV,Chamartín,https://wikidata.org/entity/Q1766348,C/ARQUITECTO GAUDI No 11,443362.3508,4479394.708,true,-3.6680518,40.4632944
FUE_02-05_0000000053,ZV,Chamartín,https://wikidata.org/entity/Q1766348,Po DE LA CASTELLANA II,441408.7519,4476724.18,true,-3.6908469,40.4391016
FUE_02-05_0000000063,ZV,Chamartín,https://wikidata.org/entity/Q1766348,C/ TRAVESIA SANTA MARIA MAGDALENA No 5,443066.0925,4479230.601,true,-3.6715313,40.4617957
FUE_02-05_0000000064,VP,Chamartín,https://wikidata.org/entity/Q1766348,"C/ CELINDAS, No 13",443540.1828,4478322.589,true,-3.665859,40.4536483
FUE_02-05_0000000065,VP,Chamartín,https://wikidata.org/entity/Q1766348,"C/ MADRE DE DIOS, No 10",442857.5947,4479399.305,true,-3.6740056,40.4633012
FUE_02-05_0000000066,VP,Chamartín,https://wikidata.org/entity/Q1766348,"AVDA. DE PIO XII, No 51",442722.9975,4479652.708,true,-3.6756158,40.4655747
FUE_02-05_0000000067,VP,Chamartín,https://wikidata.org/entity/Q1766348,"C/ JUAN BAUTISTA DE TOLEDO, No 34",443006.5735,4477037.49,true,-3.6720364,40.4420351
FUE_02-05_0000000068,VP,Chamartín,https://wikidata.org/entity/Q1766348,"C/ MATEO INURRIA, No 19",442019.6019,4479846.52,true,-3.68393,40.4672718
FUE_02-05_0000000069,VP,Chamartín,https://wikidata.org/entity/Q1766348,PL VIRGEN DE GUADALUPANA No 1,442778.1837,4478090.399,true,-3.6748242,40.4515045
FUE_02-05_0000000070,ZV,Chamartín,https://wikidata.org/entity/Q1766348,CALLE PRADILLO N 6,442698.581,4477741.498,true,-3.6757313,40.448356
FUE_02-05_0000000071,VP,Chamartín,https://wikidata.org/entity/Q1766348,"C/URUGUAY, No 16 B",442507.92,4478684.34,true,-3.6780649,40.4568363
FUE_02-05_0000000072,VP,Chamartín,https://wikidata.org/entity/Q1766348,AVDA ALFONSO XIII 36,442507.6378,4478684.519,true,-3.6780683,40.4568379
FUE_02-05_0000000073,ZV,Chamartín,https://wikidata.org/entity/Q1766348,C/ROSA JARDON No 13,443318.1949,4479622.15,false,-3.6685929,40.4653402
FUE_02-05_0000000075,ZV,Chamartín,https://wikidata.org/entity/Q1766348,C/PARAGUAY No 9,443024.59,4479008.41,true,-3.6720008,40.4597913
FUE_02-05_0000000076,VP,Chamartín,https://wikidata.org/entity/Q1766348,Calle Corazon de Maria,443202.28,4476968.4,true,-3.6697227,40.4414261
FUE_02-05_0000000077,VP,Chamartín,https://wikidata.org/entity/Q1766348,CALLE MARCENADO No 8,442945.67,4477453.4,true,-3.6727918,40.4457776
FAM_01-05_0000000078,ZV,Chamartín,https://wikidata.org/entity/Q1766348,CALLE AGUSTIN DE FOXA 12,441760.91,4479959.29,true,-3.6869916,40.4682696
FAM_01-05_0000000079,ZV,Chamartín,https://wikidata.org/entity/Q1766348,CALLE VICTOR DE LA SERNA 26,443081.03,4478449.06,true,-3.671285,40.4547563
FAM_01-05_0000000080,VP,Chamartín,https://wikidata.org/entity/Q1766348,CALLE CLARA DEL REY 61,443342.73,4477507,true,-3.6681147,40.4462876
FUE_01-06_0000000003,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PARQUE HUERTA DEL OBISPO,439803.8565,4479789.758,true,-3.7100594,40.4666029
FUE_01-06_0000000006,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PARQUE HUERTA DEL OBISPO,439967.7731,4479510.327,true,-3.7080996,40.4640976
FUE_01-06_0000000011,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PARQUE DE LA VENTILLA,441014.5226,4480557.282,true,-3.6958511,40.4736039
FUE_01-06_0000000012,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PARQUE DE LA VENTILLA,441214.6275,4480564.141,true,-3.6934912,40.4736799
FUE_01-06_0000000013,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PARQUE DE LA VENTILLA,441330.1897,4480548.292,true,-3.6921265,40.4735453
FUE_01-06_0000000016,ZV,Tetuán,https://wikidata.org/entity/Q1773540,MARTINEZ,440371.2509,4478939.397,true,-3.7032871,40.4589835
FUE_01-06_0000000017,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PINOS ALTA-GABRIEL PORTADALES,440754.3358,4479960.389,true,-3.6988645,40.4682084
FUE_01-06_0000000018,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PLAZA DE SAN AMARO,440921.5783,4478527.65,true,-3.6967584,40.4553136
FUE_01-06_0000000020,ZV,Tetuán,https://wikidata.org/entity/Q1773540,AV: PRESIDENTE CARMONA No2,440886.8462,4478276.708,false,-3.6971447,40.4530505
FUE_01-06_0000000021,ZV,Tetuán,https://wikidata.org/entity/Q1773540,JARDINES DE PERON,441004.3042,4478227.933,true,-3.6957551,40.4526194
FUE_01-06_0000000023,ZV,Tetuán,https://wikidata.org/entity/Q1773540,"AVDA. ASTURIAS,74",440666.7161,4480515.659,true,-3.6999499,40.4732042
FUE_01-06_0000000024,ZV,Tetuán,https://wikidata.org/entity/Q1773540,"AVDA. ASTURIAS,74",440663.5598,4480472.609,true,-3.6999831,40.4728162
FUE_01-06_0000000029,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,440176.1284,4480229.858,true,-3.70571,40.4705944
FUE_01-06_0000000030,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,440238.3087,4480304.984,true,-3.7049836,40.4712756
FUE_01-06_0000000031,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,439773.7169,4480262.579,true,-3.7104597,40.4708601
FUE_01-06_0000000032,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,439873.2,4480226.625,true,-3.7092829,40.4705434
FUE_01-06_0000000033,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,440176.4371,4480317.048,true,-3.7057145,40.4713799
FUE_01-06_0000000035,ZV,Tetuán,https://wikidata.org/entity/Q1773540,MARTIRES DE LA VENTILLA,441431.8103,4480222.904,false,-3.6908978,40.4706212
FUE_01-06_0000000037,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PLAZA REMONTA,440870.8705,4479440.466,true,-3.6974415,40.463533
FUE_01-06_0000000038,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PLAZA DE LADERA,440365.0863,4479890.658,true,-3.7034492,40.4675524
FUE_01-06_0000000040,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PLAZA DE SAN GERMAN,440808.607,4478773.899,true,-3.6981137,40.4575238
FUE_01-06_0000000041,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PLAZA DE SAN GERMAN,440761.5806,4478809.945,true,-3.6986717,40.4578452
FUE_01-06_0000000042,ZV,Tetuán,https://wikidata.org/entity/Q1773540,TUDELILLA - SAN ROGELIO,439729.9281,4478121.714,true,-3.710773,40.4515711
FUE_01-06_0000000045,ZV,Tetuán,https://wikidata.org/entity/Q1773540,JARDINES DE NUMANCIA,439634.3642,4478412.382,true,-3.7119276,40.4541827
FUE_01-06_0000000048,ZV,Tetuán,https://wikidata.org/entity/Q1773540,"PLAZA C/ PLATANO, 34",440609.8018,4479990.564,true,-3.7005722,40.4684698
FUE_01-06_0000000049,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PLAZA PINOS ALTA- MANUEL MARCHAMALO,441032.3387,4479674.562,true,-3.6955588,40.4656533
FUE_01-06_0000000050,ZV,Tetuán,https://wikidata.org/entity/Q1773540,"PARQUE C/ SIERRA BULLONES, 25",440772.4451,4479786.234,true,-3.6986346,40.4666408
FUE_01-06_0000000051,ZV,Tetuán,https://wikidata.org/entity/Q1773540,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,439832.1336,4480159.423,true,-3.709761,40.469935
FUE_01-06_0000000052,VP,Tetuán,https://wikidata.org/entity/Q1773540,"AVIADOR ZORITA, No 30",440789.59,4477924.62,true,-3.6982588,40.4498718
FUE_01-06_0000000053,VP,Tetuán,https://wikidata.org/entity/Q1773540,CL BERRUGUETE No:66,440220.0172,4478995.664,true,-3.705076,40.4594794
