NumeroLineaUsuario,wikidata:NumeroLineaUsuario,Sentido,Denominacion,wikidata:Denominacion,CodigoMunicipio,Municipio,wikidata:Municipio,CoronaTarifaria,Direccion,LongitudTramoAnterior,VelocidadTramoAnterior
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Manuel Becerra,https://www.wikidata.org/wiki/Q2056869,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Manuel Becerra N 1,615.636,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Manuel Becerra,https://www.wikidata.org/wiki/Q2056869,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Manuel Becerra N 1,741.857,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Diego de Leon,https://www.wikidata.org/wiki/Q2055658,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Francisco Silvela N 47,737.324,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Diego de Leon,https://www.wikidata.org/wiki/Q2055658,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Francisco Silvela N 47,698.742,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Avenida de America,https://www.wikidata.org/wiki/Q730768,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de America N 9A,698.133,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Avenida de America,https://www.wikidata.org/wiki/Q730768,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de America N 9A,878.476,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Republica Argentina,https://www.wikidata.org/wiki/Q2479342,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Joaquin Costa N 24,879.521,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Republica Argentina,https://www.wikidata.org/wiki/Q2479342,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Joaquin Costa N 24,957.069,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Nuevos Ministerios Station,https://www.wikidata.org/wiki/Q2705508,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Raimundo Fernandez Villaverde N 67,952.678,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Nuevos Ministerios Station,https://www.wikidata.org/wiki/Q2705508,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Raimundo Fernandez Villaverde N 67,760.719,25.57
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Goya,https://www.wikidata.org/wiki/Q955699,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Goya N 68,488.21,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Goya,https://www.wikidata.org/wiki/Q955699,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Goya N 68,575.028,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Velazquez,https://www.wikidata.org/wiki/Q2481170,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Nunez de Balboa N 33,362.51,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Velazquez,https://www.wikidata.org/wiki/Q2481170,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Nunez de Balboa N 33,487.732,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Lista,https://www.wikidata.org/wiki/Q2479567,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Conde de Penalver N 45,558.569,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Lista,https://www.wikidata.org/wiki/Q2479567,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Conde de Penalver N 45,559.377,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Diego de Leon,https://www.wikidata.org/wiki/Q2055658,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Diego de Leon N 69,559.484,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Diego de Leon,https://www.wikidata.org/wiki/Q2055658,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Diego de Leon N 69,515.609,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Avenida de America,https://www.wikidata.org/wiki/Q730768,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de America N 9A,512.458,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Avenida de America,https://www.wikidata.org/wiki/Q730768,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de America N 9A,779.382,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Prosperidad,https://www.wikidata.org/wiki/Q2056525,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de la Prosperidad N 4,785.926,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Prosperidad,https://www.wikidata.org/wiki/Q2056525,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de la Prosperidad N 4,853.481,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Alfonso XIII,https://www.wikidata.org/wiki/Q2481187,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Lopez de Hoyos N 190,854.036,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Alfonso XIII,https://www.wikidata.org/wiki/Q2481187,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Lopez de Hoyos N 190,636.071,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Arturo Soria,https://www.wikidata.org/wiki/Q2481371,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Arturo Soria N 172,756.004,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Arturo Soria,https://www.wikidata.org/wiki/Q2481371,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Arturo Soria N 172,829.154,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Esperanza,https://www.wikidata.org/wiki/Q2481243,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Andorra N 51,832.943,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Esperanza,https://www.wikidata.org/wiki/Q2481243,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Andorra N 51,1287.101,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Canillas,https://www.wikidata.org/wiki/Q2481265,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Machupichu N 64,1279.047,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Canillas,https://www.wikidata.org/wiki/Q2481265,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Machupichu N 64,638.828,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Mar de Cristal,https://www.wikidata.org/wiki/Q2597956,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta del Mar de Cristal N 1B,638.119,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Mar de Cristal,https://www.wikidata.org/wiki/Q2597956,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta del Mar de Cristal N 1B,473.475,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,San Lorenzo,https://www.wikidata.org/wiki/Q2481355,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Barranquilla N 9,475.162328033171,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,San Lorenzo,https://www.wikidata.org/wiki/Q2481355,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Barranquilla N 9,695.369,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Parque de Santa Maria,https://www.wikidata.org/wiki/Q2481002,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Santa Virgilia N 1,688.716995836895,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Parque de Santa Maria,https://www.wikidata.org/wiki/Q2481002,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Santa Virgilia N 1,776.977425687897,22.42
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,1,Lavapies,https://www.wikidata.org/wiki/Q388743,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Lavapies N 7,456.290867837189,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,2,Lavapies,https://www.wikidata.org/wiki/Q388743,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Lavapies N 7,951.423314994689,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,1,Estacion de Plaza de Espana (Metro de Madrid),https://www.wikidata.org/wiki/Q776249,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Espana N 1,566.674148102291,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,2,Estacion de Plaza de Espana (Metro de Madrid),https://www.wikidata.org/wiki/Q776249,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Espana N 1,460.924788090876,24.99
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,San Bernardo,https://www.wikidata.org/wiki/Q2055810,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Ruiz Jimenez N 5,814.147899981132,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,San Bernardo,https://www.wikidata.org/wiki/Q2055810,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Ruiz Jimenez N 5,389.8528,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Colon,https://www.wikidata.org/wiki/Q2481248,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Colon N 2,369.364,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Colon,https://www.wikidata.org/wiki/Q2481248,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Colon N 2,500.779,22.42
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Nueva Numancia,https://www.wikidata.org/wiki/Q2696516,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Albufera N 70,471.776320047248,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Nueva Numancia,https://www.wikidata.org/wiki/Q2696516,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Albufera N 70,579.662268205629,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Alto del Arenal,https://www.wikidata.org/wiki/Q2479465,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Santillana del Mar N 21,654.793467862784,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Alto del Arenal,https://www.wikidata.org/wiki/Q2479465,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Santillana del Mar N 21,627.63554515778,22.96
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Santo Domingo,https://www.wikidata.org/wiki/Q2125964,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Bernardo N 11,436.102,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Santo Domingo,https://www.wikidata.org/wiki/Q2125964,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Bernardo N 11,403.827,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Quevedo,https://www.wikidata.org/wiki/Q747162,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Quevedo N 1,296.626,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Quevedo,https://www.wikidata.org/wiki/Q747162,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Quevedo N 1,707.45,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Cuatro Caminos,https://www.wikidata.org/wiki/Q2420839,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Cuatro Caminos N 10,748.273,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Cuatro Caminos,https://www.wikidata.org/wiki/Q2420839,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Cuatro Caminos N 10,0.1,0.1
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Goya,https://www.wikidata.org/wiki/Q955699,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 96,631.042,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Goya,https://www.wikidata.org/wiki/Q955699,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 96,408.935,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Banco de Espana,https://www.wikidata.org/wiki/Q2481227,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 49,747.072,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Banco de Espana,https://www.wikidata.org/wiki/Q2481227,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 49,450.957,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,1,Sevilla,https://www.wikidata.org/wiki/Q2056503,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 23,450.157,24.22
Madrid Metro Line 2,https://www.wikidata.org/wiki/Q1826679,2,Sevilla,https://www.wikidata.org/wiki/Q2056503,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alcala N 23,339.367,24.22
Ramal,https://www.wikidata.org/wiki/Q1496137,1,Opera,https://www.wikidata.org/wiki/Q2736048,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Isabel II N 9,0.1,0.1
Ramal,https://www.wikidata.org/wiki/Q1496137,2,Opera,https://www.wikidata.org/wiki/Q2736048,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza de Isabel II N 9,980.626,19.001
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Tetuan,https://www.wikidata.org/wiki/Q515413,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Bravo Murillo N 264,756.859637435045,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Tetuan,https://www.wikidata.org/wiki/Q515413,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Bravo Murillo N 264,560.104415828306,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Alvarado,https://www.wikidata.org/wiki/Q664440,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Bravo Murillo N 138,450.806719380189,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Alvarado,https://www.wikidata.org/wiki/Q664440,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Bravo Murillo N 138,537.532393180297,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Iglesia,https://www.wikidata.org/wiki/Q1113361,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta del Pintor Sorolla N 2,744.950392363964,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Iglesia,https://www.wikidata.org/wiki/Q1113361,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta del Pintor Sorolla N 2,711.176805071924,22.96
Madrid Metro Line 8,https://www.wikidata.org/wiki/Q1475527,1,Aeropuerto T1-T2-T3,https://www.wikidata.org/wiki/Q2477093,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Hispanidad N SN,4057.627,43.29
Madrid Metro Line 8,https://www.wikidata.org/wiki/Q1475527,2,Aeropuerto T1-T2-T3,https://www.wikidata.org/wiki/Q2477093,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Hispanidad N SN,1434.89,43.29
Madrid Metro Line 8,https://www.wikidata.org/wiki/Q1475527,1,Barajas,https://www.wikidata.org/wiki/Q2474414,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Cmno  Viejo de Hortaleza N 10,1430.526,43.29
Madrid Metro Line 8,https://www.wikidata.org/wiki/Q1475527,2,Barajas,https://www.wikidata.org/wiki/Q2474414,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Cmno  Viejo de Hortaleza N 10,2088.516,43.29
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Eugenia de Montijo,https://www.wikidata.org/wiki/Q2058271,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Ocana N 86,589.297,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Eugenia de Montijo,https://www.wikidata.org/wiki/Q2058271,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Ocana N 86,923.604,23.38
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,1,Portazgo,https://www.wikidata.org/wiki/Q2479031,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Albufera N 131,579.104597017921,22.96
Madrid Metro Line 1,https://www.wikidata.org/wiki/Q1826675,2,Portazgo,https://www.wikidata.org/wiki/Q2479031,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de la Albufera N 131,560.578807090878,22.96
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,1,Argüelles,https://www.wikidata.org/wiki/Q1890537,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alberto Aguilera N 72,459.764248973149,24.99
Madrid Metro Line 3,https://www.wikidata.org/wiki/Q1826673,2,Argüelles,https://www.wikidata.org/wiki/Q1890537,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Alberto Aguilera N 72,626.814230740029,24.99
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,1,Avenida de la Paz,https://www.wikidata.org/wiki/Q526358,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Ramon y Cajal N 107,636.081,22.42
Madrid Metro Line 4,https://www.wikidata.org/wiki/Q1826677,2,Avenida de la Paz,https://www.wikidata.org/wiki/Q526358,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda de Ramon y Cajal N 107,756.615,22.42
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Diego de Leon,https://www.wikidata.org/wiki/Q2055658,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Juan Bravo N 58,874.875,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Diego de Leon,https://www.wikidata.org/wiki/Q2055658,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Juan Bravo N 58,669.789,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Callao,https://www.wikidata.org/wiki/Q2055072,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza del Callao N 3,342.86,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Callao,https://www.wikidata.org/wiki/Q2055072,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza del Callao N 3,503.235,23.38
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Sainz de Baranda,https://www.wikidata.org/wiki/Q2004752,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Doctor Esquerdo N 103,829.986,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Sainz de Baranda,https://www.wikidata.org/wiki/Q2004752,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Doctor Esquerdo N 103,760.218,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Ciudad Universitaria,https://www.wikidata.org/wiki/Q2482378,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda  Complutense N 1,684.284,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Ciudad Universitaria,https://www.wikidata.org/wiki/Q2482378,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Avda  Complutense N 1,1309.177,25.57
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Alonso Cano,https://www.wikidata.org/wiki/Q2481218,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Jose Abascal N 18,624.335,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Alonso Cano,https://www.wikidata.org/wiki/Q2481218,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Jose Abascal N 18,479.918,27.77
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,1,Nunez de Balboa,https://www.wikidata.org/wiki/Q782924,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza del Marques de Salamanca N 9,728.078,26.81
Madrid Metro Line 9,https://www.wikidata.org/wiki/Q1759707,2,Nunez de Balboa,https://www.wikidata.org/wiki/Q782924,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Plaza del Marques de Salamanca N 9,825.708,26.81
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,1,Plaza de Castilla,https://www.wikidata.org/wiki/Q2463399,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 216,840.409633712516,31.12
Madrid Metro Line 10,https://www.wikidata.org/wiki/Q1760090,2,Plaza de Castilla,https://www.wikidata.org/wiki/Q2463399,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 216,918.812,31.12
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Garcia Noblejas,https://www.wikidata.org/wiki/Q2480917,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Luis del Campo N 1,809.035,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Garcia Noblejas,https://www.wikidata.org/wiki/Q2480917,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Luis del Campo N 1,780.644,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Barrio de la Concepcion,https://www.wikidata.org/wiki/Q2696985,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Martinez Villergas N 1,976.707,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Barrio de la Concepcion,https://www.wikidata.org/wiki/Q2696985,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Martinez Villergas N 1,919.932,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Gregorio Maranon,https://www.wikidata.org/wiki/Q2056442,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Jose Abascal N 65,1100.617,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Gregorio Maranon,https://www.wikidata.org/wiki/Q2056442,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Jose Abascal N 65,624.625,27.77
Madrid Metro Line 8,https://www.wikidata.org/wiki/Q1475527,1,Mar de Cristal,https://www.wikidata.org/wiki/Q2597956,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Mar de Cristal N 1,912.945,43.29
Madrid Metro Line 8,https://www.wikidata.org/wiki/Q1475527,2,Mar de Cristal,https://www.wikidata.org/wiki/Q2597956,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta de Mar de Cristal N 1,2220.128,43.29
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Aluche,https://www.wikidata.org/wiki/Q2058531,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Valmojado N 293,933.505,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Aluche,https://www.wikidata.org/wiki/Q2058531,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Valmojado N 293,675.907,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,La Latina,https://www.wikidata.org/wiki/Q1115250,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Millan N 5,754.561,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,La Latina,https://www.wikidata.org/wiki/Q1115250,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Millan N 5,600.524,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,1,Acacias / Embajadores,https://www.wikidata.org/wiki/Q2305840,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de las Acacias N 20,888.667,23.38
Madrid Metro Line 5,https://www.wikidata.org/wiki/Q1568028,2,Acacias / Embajadores,https://www.wikidata.org/wiki/Q2305840,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de las Acacias N 20,555.009,23.38
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Oporto,https://www.wikidata.org/wiki/Q2057416,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta del Valle de Oro N 2,894.247,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Oporto,https://www.wikidata.org/wiki/Q2057416,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Gta del Valle de Oro N 2,765.195,25.57
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Usera,https://www.wikidata.org/wiki/Q643209,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Amparo Usera N 44,958.909,25.65
Madrid Metro Line 6,https://www.wikidata.org/wiki/Q514227,1,Usera,https://www.wikidata.org/wiki/Q643209,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de Amparo Usera N 44,988.769,25.57
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Avenida de la Ilustracion,https://www.wikidata.org/wiki/Q2482086,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de las Islas Cies N 23,549.275,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Avenida de la Ilustracion,https://www.wikidata.org/wiki/Q2482086,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de las Islas Cies N 23,678.63,27.77
Madrid Metro Line 8,https://www.wikidata.org/wiki/Q1475527,1,Colombia,https://www.wikidata.org/wiki/Q2462831,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Principe de Vergara N 258,2216.288,43.29
Madrid Metro Line 8,https://www.wikidata.org/wiki/Q1475527,2,Colombia,https://www.wikidata.org/wiki/Q2462831,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle del Principe de Vergara N 258,2872.835,43.29
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,1,Valdezarza,https://www.wikidata.org/wiki/Q2482098,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Restituto N 70,1201.128,27.77
Madrid Metro Line 7,https://www.wikidata.org/wiki/Q1826683,2,Valdezarza,https://www.wikidata.org/wiki/Q2482098,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Calle de San Restituto N 70,874.341,27.77
Madrid Metro Line 8,https://www.wikidata.org/wiki/Q1475527,1,Nuevos Ministerios Station,https://www.wikidata.org/wiki/Q2705508,79,Madrid,https://www.wikidata.org/wiki/Q2807,A,Paseo de la Castellana N 65,0.1,0.1
